Loan_ID,Customer_ID,Disbursal_Date,Loan_Amount,Tenure_Months,Interest_Rate,EMI_Amount,Vehicle_Type,Branch
LN003192,CU001535,04/05/2022,174091,24,12.02,8196.69,commercial vehicle,Thrissur
LN001137,CU000017,30-04-2021,96666,48,17.22,2800.32,Car,Coimbatore
LN002053,CU002044,2021-06-21,"₹86,136",36,18.29,3126.57,Car,Pune
LN004427,CU004205,2021-09-11,62743,36,14.16,2149.29,Two-Wheeler,Kolkata
LN003074,CU003063,25 Jul 2022,94467,48,12.61,2516.07,CAR,Mumbai
LN000730,CU000942,20/05/2023,"₹170,849",36,17.96,6173.17,CV,Thrissur
LN000999,CU002941,05/23/2023,189399,48,10.15,4817.3,TWO WHEELER,Hyderabad
LN001670,CU000817,14 Apr 2021,91318,48,15.69,2573.5,Tractor,Ahmedabad
LN003576,CU000563,18-02-2022,228693,36,9.94,7372.84,CAR,Bangalore
LN003052,CU000160,07-02-2021,100007,36,16.12,3521.88,2 Wheeler,Pune
LN003151,CU002995,23-02-2024,214045,36,16.37,7564.35,CAR,Kolkata
LN000571,CU004381,03-04-2022,58378,48,16.73,1676.36,Tractor,Kochi
LN002456,CU002449,2023-09-05,143489,36,11.36,4722.15,two wheeler,Hyderabad
LN000769,CU000514,2023-07-27,80265,60,18.13,2043.88,TRACTOR,Mumbai
LN004207,CU004269,07/22/2022,282708,36,9.57,9065.22,Car ,Kolkata
LN002165,CU002702,13 May 2024,304890,36,17.18,10897.49,two wheeler,Coimbatore
LN004664,CU003323,24-06-2022,"₹195,058",36,11.1,6395.19,Two Wheeler,Bangalore
LN004730,CU004435,09/05/2021,99179,36,12.25,3306.02,Tractor,Delhi NCR
LN001936,CU003455,2021-07-01,166969,60,10.49,3587.99,tractor,Ahmedabad
LN003947,CU001355,2022-06-28,"₹180,745",48,15.11,5040.35,Two-Wheeler,Bangalore
LN003031,CU004163,2021-10-27,86409,36,17.37,3096.65,Two Wheeler,Kolkata
LN002946,CU000454,06/20/2021,146995,36,10.95,4808.95,Commercial  Vehicle,Pune
LN003073,CU001691,2021-01-03,268745,24,14.38,12951.52,Two Wheeler,Mumbai
LN004491,CU003743,09-04-2024,268192,36,13.12,9051.96,Two-Wheeler,Bangalore
LN000615,CU004230,06-03-2022,112059,24,10.42,5192.7,TRACTOR,Thrissur
LN002431,CU002704,2021-07-10,232545,24,13.54,11114.69,TWO WHEELER,Hyderabad
LN001162,CU001312,09 Feb 2024,126089,36,15.72,4415.5,Commercial  Vehicle,Thrissur
LN000828,CU001378,14-08-2022,"₹132,311",36,13.89,4515.01,two wheeler,Kozhikode
LN003247,CU000272,26-07-2023,93305,48,10.18,2374.53,TRACTOR,Hyderabad
LN004674,CU003102,05/24/2024,144635,36,12.66,4849.67,Commercial  Vehicle,Ahmedabad
LN003594,CU000575,21-03-2022,313477,48,14.72,8679.87,Two-Wheeler,Bangalore
LN001250,CU000188,2023-11-10,57016,24,18.38,2856.95,CAR,  Chennai 
LN002954,CU001147,01/31/2022,"₹219,199",24,11.87,10305.16,Car,Delhi NCR
LN000291,CU000648,15 Jul 2021,54305,24,16.55,2673.23,CAR,Pune
LN000227,CU003821,28/03/2023,136894,24,17.39,6794.03,CV,Chennai
LN004973,CU001925,12/27/2023,163889,48,17.02,4730.72,TWO WHEELER,Thrissur
LN000742,CU001053,26 Apr 2024,215653,24,17.77,10742.33,TWO WHEELER,Kozhikode
LN004804,CU000636,26-07-2021,139705,36,11.43,4602.26,N/A,Thrissur
LN004396,CU000962,25-12-2022,204511,60,10.09,4354.32,car,Mumbai
LN001701,CU003476,2022-02-24,217659,24,16.29,10687.45,TWO WHEELER,Kozhikode
LN000962,CU000817,25-02-2022,"₹529,812",36,16.1,18652.79,Car ,Delhi NCR
LN002411,CU000678,09 Jan 2021,97838,36,11.33,3218.4,two wheeler,Hyderabad
LN002827,CU002037,21-03-2024,79884,36,15.89,2804.15,CV,Hyderabad
LN002270,CU003055,17/12/2022,161667,36,12.84,5434.75,2 Wheeler,Delhi NCR
LN000076,CU002977,04/24/2023,244488,36,14.51,8416.71,Two Wheeler,Hyderabad
LN004780,CU003764,20-11-2021,165399,60,16.57,4072.45,N/A,Kochi
LN000412,CU002674,09/22/2022,77654,24,10.21,3590.87,commercial vehicle,Ahmedabad
LN000402,CU000223,2021-05-26,"₹101,588",36,10.09,3282.25,TWO WHEELER,Pune
LN001921,CU002732,22/06/2021,106327,48,10.54,2724.39,Two Wheeler,Kolkata
LN003480,CU004094,03/16/2021,"₹193,357",48,17.07,5586.33,2 Wheeler,Kochi
LN004796,CU001231,08/23/2021,109562,48,16.26,3119.63,CV,Kochi
LN002961,CU003820,05/17/2022,"₹254,242",24,12.64,12044.18,commercial vehicle,  Coimbatore 
LN003353,CU000944,02/11/2023,94429,36,12.61,3163.98,Two-Wheeler,Kochi
LN001197,CU002399,12/01/2022,123846,36,17.42,4441.38,car,Hyderabad
LN001971,CU001067,23/04/2023,"₹54,228",24,14.24,2609.8,CAR,Hyderabad
LN003144,CU002019,17/03/2024,140357,24,15.16,6816.12,2 Wheeler,Kolkata
LN000009,CU000739,2023-06-30,321075,24,,15583.11,2 Wheeler,Hyderabad
LN004940,CU001607,2022-01-22,"₹155,059",48,16.61,4443.01,Commercial Vehicle,Kozhikode
LN001830,CU001468,01/03/2023,103510,48,18.3,3056.86,tractor,Thrissur
LN000464,CU000031,17 Mar 2023,103471,36,10.67,3371.36,2 Wheeler,Mumbai
LN004749,CU000626,05/18/2022,"₹185,476",36,15.32,6458.69,TWO WHEELER,Delhi NCR
LN001493,CU003154,18-05-2023,120444,36,10.82,3932.92,Two Wheeler,Chennai
LN001333,CU001051,12-09-2023,143910,36,12.38,4806.03,car,Coimbatore
LN001150,CU003840,12 Aug 2023,129443,48,10.74,3329.2,2 Wheeler,Delhi NCR
LN000774,CU001051,17-02-2023,76988,24,16.13,3774.36,TWO WHEELER,Bangalore
LN001755,CU001731,2023-12-13,40000,12,17.05,3649.14,Car,Kozhikode
LN000839,CU002618,2022-04-21,205796,60,12.2,4598.64,commercial vehicle,Kolkata
LN000568,CU003369,05/05/2021,144225,36,10.53,4689.71,Two Wheeler,Chennai
LN002142,CU004560,08 Jun 2022,193708,12,12.02,17212.53,CV,Delhi NCR
LN002262,CU003837,22-10-2023,123307,36,17.39,4420.2,CV,Pune
LN004975,CU003421,02-09-2022,137520,48,10.62,3528.95,tractor,Delhi NCR
LN004538,CU002287,21-01-2021,92844,60,17.73,2344.01,car,Chennai
LN004529,CU002477,13/07/2022,178983,24,15.8,8746.47,commercial vehicle,Kolkata
LN002413,CU002673,22-06-2021,137388,48,12.53,3653.81,two wheeler,Ahmedabad
LN001172,CU001626,09/23/2023,325297,12,14.88,29342.34,two wheeler,Thrissur
LN001629,CU000009,2023-06-25,40000,36,17.15,1429.1,commercial vehicle,Coimbatore
LN000325,CU002312,01/04/2022,60309,48,10.45,1542.66,car,Thrissur
LN004920,CU000580,15/06/2021,161099,36,12.46,5386.26,2 Wheeler,  Kozhikode 
LN003251,CU001587,02 May 2022,40000,48,10.96,1033.04,two wheeler,Coimbatore
LN004870,CU002679,27 May 2024,186925,48,10.87,4819.38,commercial vehicle,Thrissur
LN000833,CU002098,2022-10-17,93236,36,14.67,3217.01,car,Kozhikode
LN001309,CU003949,2022-11-18,79528,36,16.37,2810.52,two wheeler,Delhi NCR
LN001167,CU000933,2023-03-12,119949,24,17.69,5970.39,CV,Ahmedabad
LN000337,CU003854,2021-01-15,154527,36,17.19,5523.93,Commercial Vehicle,Ahmedabad
LN004030,CU002361,06/01/2023,126578,12,14.69,11406.21,Car ,Kochi
LN000541,CU002920,15-10-2022,173816,36,18.15,6296.95,Tractor,Kozhikode
LN001265,CU004347,05/03/2021,459570,60,17.5,11545.42,Two-Wheeler,Delhi NCR
LN003097,CU002492,04/27/2022,"₹156,045",24,16.18,7653.88,CAR,Pune
LN003827,CU003560,18/04/2022,162410,24,10.69,7546.23,TWO WHEELER,Bangalore
LN003691,CU003361,19/05/2023,87393,24,14.15,4202.19,Car,Kochi
LN004770,CU003952,10/11/2023,"₹40,000",48,10.74,1028.78,2 Wheeler,Kozhikode
LN002525,CU000625,2022-05-31,91142,24,13.3,4345.91,tractor,Chennai
LN001236,CU000460,08/03/2024,"₹123,298",36,16.94,4392.23,CAR,Kozhikode
LN000985,CU002327,04/09/2021,145962,60,10.06,3105.57,CAR,Thrissur
LN003133,CU002856,2021-12-10,135472,36,18.19,4910.56,2 Wheeler,Chennai
LN000108,CU001453,09 Nov 2023,169387,36,10.32,5491.13,N/A,Kolkata
LN003464,CU003576,2022-08-24,"₹162,288",12,,14746.04,two wheeler,Chennai
LN004281,CU001594,2023-04-22,384722,12,13.72,34492.41,Car,Mumbai
LN004213,CU004566,30 Jun 2021,"₹210,276",24,10.89,9789.77,two wheeler,Ahmedabad
LN000469,CU001789,2022-02-22,"₹90,929",60,14.57,2142.73,car,Thrissur
LN001732,CU004395,22-08-2021,133252,36,,4526.46,car,Ahmedabad
LN002251,CU001975,04-09-2022,53288,36,,1865.57,Tractor,Thrissur
LN001160,CU003858,07/05/2023,47093,36,13.15,1590.15,CV,Thrissur
LN002133,CU001000,2022-06-16,137039,24,14.65,6621.8,N/A,Ahmedabad
LN002646,CU002044,10/28/2022,"₹121,425",12,15.59,10993.45,CAR,Pune
LN002152,CU000342,14/06/2023,197070,36,9.51,6313.65,CAR,Delhi NCR
LN004402,CU000181,22/08/2022,74347,36,10.7,2423.48,Two-Wheeler,Chennai
LN002909,CU003162,08/17/2021,114027,36,16.09,4013.92,CV,Kozhikode
LN004272,CU001499,28-04-2023,89192,48,11.94,2346.14,TRACTOR,Kochi
LN001256,CU001091,19-02-2021,264663,36,15.0,9174.63,Commercial  Vehicle,Delhi NCR
LN000319,CU000438,04-06-2023,164206,24,11.28,7674.65,Two-Wheeler,Ahmedabad
LN003590,CU003112,25-04-2023,"₹79,336",36,10.4,2574.87,2 Wheeler,Mumbai
LN001963,CU000382,15 Mar 2024,193905,60,11.9,4303.52,car,Mumbai
LN002870,CU001978,2021-06-29,121210,48,12.02,3193.11,TRACTOR,Coimbatore
LN002582,CU001351,2021-02-09,"₹131,694",24,16.31,6467.67,CAR,Ahmedabad
LN001700,CU003124,2021-12-27,245610,48,16.51,7024.98,N/A,Ahmedabad
LN004893,CU003237,21 Aug 2023,71312,60,10.51,1533.13,CAR,  Mumbai 
LN001506,CU003516,01/30/2024,143112,36,13.43,4851.7,Two-Wheeler,Delhi NCR
LN003565,CU002964,04-12-2021,157127,60,15.85,3808.51,TWO WHEELER,Pune
LN000027,CU004510,06/23/2023,"₹87,602",24,10.11,4046.84,two wheeler,Kochi
LN000898,CU000788,12/27/2022,121888,36,18.09,4412.05,2 Wheeler,Bangalore
LN004080,CU000516,01/16/2023,107306,24,11.76,5039.25,CAR,Ahmedabad
LN004338,CU001609,29 Apr 2022,54721,12,11.08,4838.37,commercial vehicle,  Kochi 
LN001909,CU001972,2024-01-09,"₹119,061",48,15.82,3363.26,Car ,Pune
LN001207,CU001309,04-12-2021,238222,24,16.52,11723.37,two wheeler,Mumbai
LN004590,CU000785,04/01/2021,139384,24,14.01,6692.89,Commercial  Vehicle,Hyderabad
LN001496,CU002362,20/02/2021,124157,36,15.03,4305.77,Commercial  Vehicle,Kozhikode
LN001880,CU004415,05-06-2024,159239,36,13.69,5418.47,two wheeler,Kolkata
LN003075,CU000527,08/02/2021,"₹100,061",12,11.28,8856.63,Car ,Hyderabad
LN000724,CU003823,03/01/2022,223842,24,11.99,10535.97,tractor,Mumbai
LN000431,CU002002,13/01/2021,130100,12,12.32,11578.71,car,Coimbatore
LN002830,CU000758,10/24/2023,76664,24,16.78,3782.34,two wheeler,Kolkata
LN004803,CU002513,2023-10-27,154392,24,9.78,7108.74,Car,Coimbatore
LN002409,CU001891,29/10/2023,184786,36,11.59,6101.42,CAR,Mumbai
LN001297,CU000538,09/03/2023,"₹179,081",36,14.89,6198.26,Two Wheeler,Kochi
LN002343,CU001760,2022-01-06,"₹242,754",12,18.31,22291.51,car,  Pune 
LN003441,CU003237,03/05/2023,96013,24,,4689.63,CAR,Thrissur
LN004124,CU001222,10/07/2022,185592,24,17.99,9264.62,Tractor,Mumbai
LN002465,CU002426,05/11/2023,92815,12,16.39,8438.32,TRACTOR,Pune
LN000661,CU001097,24-02-2021,90808,12,11.42,8043.56,Tractor,Coimbatore
LN000336,CU000149,10/05/2022,290354,36,15.88,10190.79,N/A,Bangalore
LN003559,CU002331,09 Aug 2022,141066,36,17.73,5080.79,Car ,  Kochi 
LN000077,CU000273,11/23/2022,77167,24,9.77,3552.68,TWO WHEELER,Kochi
LN004627,CU001983,10/04/2023,"₹228,589",36,11.3,7516.23,CV,Coimbatore
LN003393,CU002415,24-12-2021,159591,24,10.75,7419.68,Two-Wheeler,Kolkata
LN001818,CU003599,23-04-2023,167777,48,13.3,4526.06,N/A,Pune
LN002796,CU000307,23-09-2021,102188,24,16.54,5029.85,Tractor,Bangalore
LN001393,CU002619,06/26/2021,"₹142,967",24,11.42,6691.29,commercial vehicle,Kolkata
LN000014,CU000764,2023-06-11,160518,36,14.91,5557.34,Car ,Mumbai
LN004320,CU003703,05/04/2024,230230,12,15.09,20789.95,Two-Wheeler,Hyderabad
LN003965,CU001948,03/22/2024,209126,48,16.86,6019.2,Car ,Coimbatore
LN004107,CU004457,06-11-2021,157473,24,12.28,7433.41,Car,Kozhikode
LN004537,CU001182,06/02/2022,"₹88,198",36,16.1,3105.14,2 Wheeler,Kolkata
LN001491,CU004084,05-02-2022,71864,24,12.01,3383.22,TWO WHEELER,Kochi
LN002002,CU003460,12/24/2021,133726,24,10.76,6217.79,Two Wheeler,Chennai
LN002033,CU002487,06/05/2021,192462,48,13.62,5222.69,2 Wheeler,Chennai
LN000847,CU000828,01/30/2022,70460,48,9.52,1770.85,Two-Wheeler,Bangalore
LN000109,CU000657,06-03-2024,206486,48,11.2,5356.82,TWO WHEELER,Delhi NCR
LN004934,CU000095,2022-10-29,120709,24,18.4,6049.64,Car,Kolkata
LN000941,CU004469,28-06-2022,67382,36,12.61,2257.73,Car,Thrissur
LN003650,CU004255,2021-12-05,189176,36,10.41,6140.66,CAR,Bangalore
LN003362,CU001733,23 Nov 2022,"₹162,890",36,14.22,5584.62,CV,Delhi NCR
LN001505,CU000538,29 Jul 2022,127032,48,15.7,3580.63,Car,Hyderabad
LN003871,CU003446,2022-12-09,93308,24,17.54,4637.61,Tractor,Pune
LN002856,CU000448,07/21/2023,166971,36,10.3,5411.23,2 Wheeler,Kozhikode
LN003045,CU003850,03/06/2022,82211,36,18.41,2989.06,Two-Wheeler,Coimbatore
LN003173,CU002575,2023-07-12,164090,36,11.46,5407.91,Car,Delhi NCR
LN004099,CU001040,11-09-2021,213401,24,18.23,10677.58,Commercial Vehicle,Kochi
LN002835,CU004524,09-03-2022,52992,36,14.29,1818.61,Car ,Mumbai
LN002271,CU000145,04/07/2024,"₹123,809",24,13.51,5915.81,TWO WHEELER,Pune
LN000427,CU004481,15-01-2021,123154,36,11.29,4048.84,two wheeler,Pune
LN000094,CU001386,21/11/2023,51115,36,16.42,1807.67,Two Wheeler,  Kozhikode 
LN001102,CU002584,29 Jul 2023,94630,12,,8478.76,Commercial Vehicle,  Mumbai 
LN002628,CU001782,11/07/2022,"₹262,478",24,15.11,12740.4,Commercial Vehicle,Kolkata
LN004253,CU001837,23-12-2023,"₹66,611",24,14.53,3214.89,car,Coimbatore
LN003347,CU001731,2023-06-22,87625,36,10.25,2837.71,Car ,Mumbai
LN001414,CU003480,07/01/2021,"₹153,537",24,11.0,7156.03,CAR,Bangalore
LN001245,CU004244,22 Aug 2022,99179,12,,8760.52,N/A,Delhi NCR
LN000159,CU000018,17 May 2023,81662,24,10.36,3781.87,TWO WHEELER,Kolkata
LN000920,CU003240,18 Mar 2024,71552,48,15.14,1996.43,two wheeler,Mumbai
LN001951,CU003766,04 Jun 2022,119702,24,12.52,5663.9,N/A,Kochi
LN002020,CU002478,15-07-2021,"₹140,555",36,16.59,4982.54,car,Bangalore
LN000213,CU003912,30/03/2023,"₹119,030",36,17.22,4256.79,Commercial Vehicle,Delhi NCR
LN002556,CU001949,12-02-2024,207926,48,12.85,5562.67,two wheeler,Bangalore
LN001351,CU001596,12/08/2022,"₹95,377",60,10.87,2067.55,Car,Mumbai
LN004825,CU003617,29 Mar 2024,142327,36,17.71,5124.78,Car ,Pune
LN002608,CU000078,05/16/2024,249142,12,9.78,21878.06,two wheeler,Thrissur
LN001295,CU004271,18/02/2022,125427,24,16.2,6153.29,two wheeler,Coimbatore
LN001486,CU001223,07-01-2022,68672,36,9.63,2203.94,two wheeler,Chennai
LN003181,CU003178,12-07-2021,168735,24,16.67,8315.91,Two Wheeler,Coimbatore
LN001647,CU004438,2023-11-01,362664,36,11.85,12019.67,two wheeler,Thrissur
LN000456,CU004304,2021-11-02,99324,24,13.21,4731.85,CAR,Kolkata
LN004359,CU003653,19-01-2021,"₹121,014",48,12.9,3240.5,Two Wheeler,Pune
LN003736,CU000614,2022-05-06,139480,36,10.31,4520.95,Two Wheeler,Kochi
LN002122,CU001049,10/10/2021,55894,48,10.18,1422.45,TRACTOR,Kolkata
LN000087,CU002304,06/16/2021,304253,24,16.37,14951.02,TWO WHEELER,Kolkata
LN000681,CU002698,2022-11-28,72581,36,17.84,2618.16,Two-Wheeler,Coimbatore
LN001184,CU001217,2022-05-14,118753,48,10.76,3055.41,2 Wheeler,Kozhikode
LN004898,CU000425,11/02/2021,127721,24,14.84,6183.06,Two Wheeler,Bangalore
LN001016,CU002136,24 Mar 2021,138477,24,10.41,6416.25,Two-Wheeler,Kozhikode
LN004212,CU003186,27-04-2022,85149,48,12.04,2243.97,Two Wheeler,Ahmedabad
LN002113,CU002127,23/02/2022,148976,24,14.87,7214.15,TWO WHEELER,Kochi
LN001777,CU002231,23 May 2021,199396,36,9.81,6416.18,Two-Wheeler,Kolkata
LN002084,CU003125,10/27/2021,137903,36,12.93,4641.85,TWO WHEELER,Kochi
LN002950,CU002068,30/06/2024,105020,24,17.18,5201.51,CAR,Coimbatore
LN001082,CU000764,2022-04-02,109385,24,15.83,5346.95,two wheeler,Hyderabad
LN000788,CU001874,2024-03-18,277055,12,10.97,24482.7,Commercial Vehicle,Kochi
LN002038,CU001684,18-07-2021,197357,12,11.3,17470.37,two wheeler,Kolkata
LN002966,CU001145,2021-02-12,155746,36,15.82,5461.74,TWO WHEELER,Hyderabad
LN004100,CU000698,28/10/2021,"₹247,404",48,11.4,6442.45,2 Wheeler,Kolkata
LN004702,CU000558,22 Apr 2024,116648,36,11.73,3859.36,N/A,Mumbai
LN002285,CU004555,2022-12-17,289623,12,17.93,26542.99,Commercial  Vehicle,Kozhikode
LN003341,CU003698,26-09-2022,209925,36,12.86,7059.06,Commercial Vehicle,  Mumbai 
LN003202,CU002702,10 Mar 2021,"₹238,619",12,13.05,21318.4,car,Kolkata
LN003572,CU000708,2024-02-08,153542,12,12.72,13693.79,Car ,Kolkata
LN002993,CU000380,05/23/2023,80921,36,11.97,2686.58,CAR,Mumbai
LN002178,CU003304,22 Jun 2023,252002,24,13.63,12055.34,Two-Wheeler,Delhi NCR
LN000144,CU001279,25-04-2023,51454,48,12.63,1370.95,TWO WHEELER,Coimbatore
LN000468,CU003682,2023-08-16,135847,36,18.35,4935.08,TWO WHEELER,Ahmedabad
LN003511,CU002250,03/07/2021,"₹149,399",12,9.64,13109.54,Two-Wheeler,Ahmedabad
LN003150,CU002890,2021-10-26,119564,36,14.58,4120.18,commercial vehicle,Delhi NCR
LN003852,CU003164,29 Aug 2022,"₹249,764",24,13.97,11988.35,TWO WHEELER,Pune
LN001848,CU001456,2023-11-16,287656,48,,7356.63,Commercial  Vehicle,Kozhikode
LN000628,CU001184,2022-03-27,408290,24,11.71,19164.38,Car ,Coimbatore
LN003219,CU003164,08/30/2022,127326,48,11.65,3331.14,Two-Wheeler,Mumbai
LN002349,CU004188,2021-02-07,188237,60,11.14,4105.88,Car,Coimbatore
LN004545,CU001196,13/05/2022,305383,48,15.83,8628.07,N/A,Coimbatore
LN000572,CU002278,05/22/2021,"₹206,557",36,18.33,7501.77,N/A,Bangalore
LN004653,CU000531,24 Oct 2022,85633,36,10.99,2803.11,Car ,Kozhikode
LN003937,CU004331,11/01/2024,136600,48,15.57,3841.27,tractor,Delhi NCR
LN004025,CU003527,11 Feb 2024,"₹62,326",36,16.88,2218.37,Commercial Vehicle,Coimbatore
LN000923,CU003389,2023-02-24,44879,48,,1243.34,Two-Wheeler,Kozhikode
LN003501,CU003533,10/20/2023,206438,36,17.74,7436.33,2 Wheeler,Kozhikode
LN001603,CU001514,26-05-2024,337680,24,15.8,16501.61,two wheeler,Kolkata
LN004231,CU002529,07/02/2021,133124,48,13.5,3604.51,2 Wheeler,Ahmedabad
LN004623,CU003429,2021-10-26,67131,36,13.61,2281.68,CV,Mumbai
LN003999,CU000609,02/03/2022,267819,12,16.09,24310.86,TWO WHEELER,Mumbai
LN004228,CU003999,20 Jan 2023,94580,36,14.99,3278.18,TWO WHEELER,Kolkata
LN004837,CU001571,2022-03-24,238299,36,11.69,7879.7,CV,Coimbatore
LN004883,CU003220,04-09-2023,"₹284,525",36,11.36,9363.56,CAR,Thrissur
LN000593,CU001147,12/11/2022,107486,24,18.38,5385.9,CAR,Delhi NCR
LN000261,CU000105,17/04/2021,140886,24,12.91,6692.02,CV,Ahmedabad
LN003305,CU004291,26-01-2022,126145,48,12.37,3344.84,Two Wheeler,Thrissur
LN002873,CU002723,2022-08-28,167860,60,13.58,3869.35,Two-Wheeler,Hyderabad
LN003774,CU003958,2024-03-16,145574,24,18.29,7288.07,Car,Kolkata
LN003356,CU002468,11-05-2024,"₹116,135",24,13.62,5555.15,commercial vehicle,Coimbatore
LN000931,CU002867,03/15/2024,127328,24,16.33,6254.47,commercial vehicle,Kochi
LN003286,CU003921,17-08-2023,215789,36,13.04,7274.94,two wheeler,Ahmedabad
LN004375,CU000082,01/23/2022,101007,12,9.6,8861.34,car,Thrissur
LN003328,CU004067,2024-02-12,212085,36,11.96,7040.21,Car,  Kozhikode 
LN000925,CU000725,24/06/2024,85232,36,15.37,2970.06,N/A,Hyderabad
LN004641,CU002310,08/04/2024,"₹266,917",60,12.9,6059.53,CV,Kozhikode
LN002879,CU003801,12/05/2024,350532,24,17.96,17493.22,TRACTOR,Mumbai
LN001695,CU001603,2024-01-21,119519,36,14.82,4132.64,CAR,Delhi NCR
LN004511,CU001731,18 Dec 2023,222121,48,10.6,5697.78,tractor,Mumbai
LN003816,CU000322,2023-02-20,140812,12,10.29,12398.61,tractor,Bangalore
LN000184,CU002526,2021-03-28,373289,48,18.07,10979.02,commercial vehicle,Pune
LN002193,CU000404,19 Jun 2021,168330,48,12.61,4483.36,2 Wheeler,Coimbatore
LN004050,CU004476,2022-12-15,250223,24,13.31,11932.52,TWO WHEELER,Kolkata
LN003005,CU003834,11/12/2021,"₹180,776",60,16.75,4468.48,TWO WHEELER,Thrissur
LN001802,CU001115,05-09-2021,263982,24,13.74,12642.14,Two-Wheeler,Ahmedabad
LN003560,CU001417,08-04-2024,185937,36,17.11,6639.34,two wheeler,Bangalore
LN001663,CU000705,2023-09-08,"₹266,899",24,13.39,12737.81,Commercial Vehicle,Bangalore
LN001958,CU003647,20/12/2022,"₹125,767",36,11.1,4123.41,TWO WHEELER,Bangalore
LN001621,CU004125,29/09/2023,"₹116,203",24,13.85,5571.01,2 Wheeler,Bangalore
LN003718,CU000693,02/09/2023,95347,48,,2451.81,Two Wheeler,Kozhikode
LN002839,CU004225,08/01/2021,"₹278,230",24,17.86,13871.57,TRACTOR,  Thrissur 
LN000504,CU003122,27-07-2021,208450,24,17.7,10376.49,Two Wheeler,Chennai
LN000588,CU004494,04/03/2021,58539,48,18.42,1732.46,Commercial Vehicle,Chennai
LN001879,CU003553,31/05/2023,116571,36,14.32,4002.26,Two Wheeler,Ahmedabad
LN002584,CU000907,27/09/2022,80701,48,12.53,2146.23,2 Wheeler,Chennai
LN003585,CU000756,17 Aug 2022,91191,24,17.97,4551.31,2 Wheeler,Kolkata
LN003773,CU001339,06 Dec 2021,"₹140,038",36,,5019.26,Car,Hyderabad
LN002693,CU004065,06 Sep 2021,138708,36,10.02,4477.02,Car ,Hyderabad
LN004528,CU004503,30/08/2023,180955,36,12.72,6072.71,Car,  Ahmedabad 
LN004875,CU001563,07-05-2021,"₹128,003",24,11.82,6014.79,car,Delhi NCR
LN003756,CU000990,08/26/2021,199804,60,15.48,4803.81,Two-Wheeler,Hyderabad
LN003114,CU003538,19 May 2021,252919,36,9.64,8118.3,Two-Wheeler,Mumbai
LN002069,CU002187,30-11-2022,"₹129,668",36,13.08,4374.03,commercial vehicle,Chennai
LN004190,CU000031,10 Jul 2023,"₹149,331",24,10.85,6949.6,CAR,  Hyderabad 
LN000789,CU002464,19/08/2023,207369,48,17.77,6066.57,car,Bangalore
LN004794,CU003883,18/06/2022,"₹80,400",48,17.3,2332.44,car,Kolkata
LN004340,CU002062,2022-03-17,192653,48,18.27,5686.4,Commercial Vehicle,Pune
LN004915,CU000175,09/07/2023,176062,24,16.3,8645.8,Commercial Vehicle,Kozhikode
LN000473,CU003629,08/01/2021,"₹102,912",24,9.72,4735.58,two wheeler,Bangalore
LN001746,CU001731,2022-10-04,134727,48,11.77,3532.68,two wheeler,Hyderabad
LN002373,CU000539,05/03/2023,157815,60,17.35,3951.87,CV,Chennai
LN003626,CU003252,2023-03-25,72784,12,,6427.34,Two-Wheeler,Coimbatore
LN003770,CU001414,2022-11-16,"₹115,108",24,17.79,5734.99,2 Wheeler,Thrissur
LN001978,CU004112,03/08/2024,155321,60,16.9,3851.78,CAR,Kolkata
LN004144,CU003196,12-02-2024,102399,48,17.53,2982.88,Commercial Vehicle,Pune
LN004298,CU002236,2023-12-10,164034,12,15.79,14866.65,2 Wheeler,Kolkata
LN003698,CU001030,22-07-2021,197524,36,14.98,6845.3,two wheeler,Coimbatore
LN003063,CU001560,11-07-2022,152356,12,14.72,13731.27,TWO WHEELER,Coimbatore
LN000690,CU002528,09/17/2023,89404,48,16.86,2573.29,car,Kochi
LN001079,CU003042,2023-06-29,55881,36,10.34,1812.06,Car ,Kochi
LN000442,CU001343,20-03-2023,115277,24,10.4,5340.76,two wheeler,Ahmedabad
LN000536,CU000978,04/14/2021,122080,60,15.22,2918.39,commercial vehicle,Delhi NCR
LN001997,CU001479,22/03/2024,105790,24,10.56,4909.06,Two-Wheeler,Kozhikode
LN000360,CU003039,01/04/2021,204529,48,12.43,5429.32,tractor,Chennai
LN000783,CU001466,2022-11-17,99367,36,10.64,3236.23,tractor,Pune
LN002510,CU003638,21 Apr 2023,142753,36,11.82,4729.18,Commercial Vehicle,Mumbai
LN000581,CU002448,13 Oct 2022,"₹258,548",48,13.28,6972.18,Commercial Vehicle,Kochi
LN004519,CU001527,09 Apr 2023,59254,24,13.06,2818.71,tractor,Hyderabad
LN001232,CU004340,02-10-2021,180100,60,13.96,4186.88,Car ,Thrissur
LN000548,CU002250,2021-01-12,71347,48,15.31,1996.87,Commercial Vehicle,Kochi
LN003048,CU003522,05-03-2022,141801,48,9.7,3576.04,N/A,Coimbatore
LN003546,CU003231,10/04/2022,286820,24,17.74,14283.22,2 Wheeler,Thrissur
LN004126,CU002638,19/02/2022,"₹109,159",48,11.01,2821.8,CV,Pune
LN003850,CU000932,09/05/2023,185128,60,10.9,4015.9,Two Wheeler,Hyderabad
LN003880,CU004358,05/28/2023,128045,36,18.25,4645.21,Two-Wheeler,  Bangalore 
LN000665,CU001081,26/03/2022,285944,24,10.58,13271.54,Car ,Ahmedabad
