Customer_ID,Age,Gender,Employment_Type,Monthly_Income,CIBIL_Score,State
CU000349,27,male,Self Employed,12000,719,Tamilnadu
CU004188,42,Male,salaried,66738,596,West Bengal
CU002089,39,male,Salaried,"₹35,971",731,Keral
CU003903,46,male,Salaried ,41786,671,WestBengal
CU001337,61,MALE,Self Employed,27784,773,TN
CU004222,39,m,N/A,54262,647,West Bengal
CU002858,23,Male,SALARIED,12000,753,KERALA
CU004073,33,MALE,SALARIED,51410,888,GJ
CU001256,35,female,Salaried,32437,688,GJ
CU001339,46,Male,Self Employed,28260,669,Telangana
CU004024,51,m,Salaried ,46152,657,Tamilnadu
CU000341,47,Male,selfemployed,28936,678,west bengal
CU004300,32,Female,self employed,"₹54,566",683,Gujrat
CU002140,29,Male,N/A,88310,774,Gujarat
CU002475,29,f,SELF-EMPLOYED,46949,659,Maharastra
CU002663,24,m,salaried,44873,789,tamil nadu
CU000548,24,FEMALE,Self-Employed,55977,657,Uttar Pradesh 
CU000748,5,Male,Self-Employed,-,760,TN
CU002309,29,M,Self Employed,21281,696,WestBengal
CU004335,48,Male,SALARIED,"₹50,812",unknown,Andhra Pradesh
CU003337,25,N/A,Salaried ,15679,832,Delhi
CU003861,31,MALE,Self Employed,12000,721,Tamilnadu
CU002762,44,F,Self Employed,36998,675,andhra pradesh
CU001504,37,M,N/A,20110,720,Gujarat
CU001611,24,m,Salaried ,38097,804,Karnatka
CU003661,24,Male,Salaried ,44867,668,telangana
CU002491,21,M,salaried,43863,663,Telangana
CU003977,21,m,salaried,12000,622,Tamil Nadu
CU000435,31,male,self employed,"₹62,247",765,Gujrat
CU000926,44,male,Salaried,48285,877,TN
CU000857,26,FEMALE,Salaried ,"₹48,445",759,Andhra Pradesh 
CU000573,52,male,Salaried ,58958,unknown,Maharashtra
CU004523,49,M,SELF-EMPLOYED,53029,656,New Delhi
CU002521,47,M,Salaried,39938,626,telangana
CU003659,42,M,Salaried ,45190,821,TN
CU001115,40,f,selfemployed,-,587,AP
CU004390,23,f,salaried,56468,758,Tamil Nadu
CU001882,0,male,Salaried,56257,667,
CU001652,44,f,Salaried,58250,605,andhra pradesh
CU000752,25,MALE,salaried,0,864,Maharashtra
CU001036,42,m,SELF-EMPLOYED,47772,582,Andhra Pradesh
CU002529,29,male,Salaried,"₹49,515",739,maharashtra
CU003689,42,m,Salaried ,33878,492,KARNATAKA
CU002815,25,m,SALARIED,60709,813,
CU003917,21,N/A,Salaried ,"₹75,886",659,Delhi
CU000152,34,f,SELF-EMPLOYED,37780,784,UP
CU001033,26,Male,Salaried ,-,unknown,WB
CU000461,29,MALE,N/A,67508,598,MH
CU002712,53,m,Salaried,29462,unknown,MH
CU003705,36,m,SALARIED,42027,776,gujarat
CU003569,44,M,SELF-EMPLOYED,12000,unknown,Kerala
CU000347,40,MALE,SALARIED,67972,718,Karnatka
CU001421,50,m,salaried,54828,569,KARNATAKA
CU000131,38,F,SELF-EMPLOYED,35446,773,uttar pradesh
CU000583,41,MALE,Self-Employed,13703,741,TELANGANA
CU001671,41,M,Salaried ,39200,660,DELHI
CU004587,35,FEMALE,salaried,56985,617,Delhi
CU001942,39,Male,salaried,-,695,Tamil Nadu
CU003854,40,Male,Salaried ,59358,861,Tamilnadu
CU004404,35,m,self employed,54734,561,karnataka
CU000707,38,m,Salaried,-,529,AP
CU002908,50,MALE,SALARIED,29383,636,Maharashtra
CU004324,49,F,SALARIED,70845,554,Maharashtra
CU002046,34,MALE,Salaried ,-,661,kerala
CU002071,21,MALE,Self Employed,24603,768,West Bengal
CU001387,38,Female,salaried,46513,574,Uttar Pradesh
CU003068,35,Male,salaried,90251,634,Gujrat
CU001011,0,male,selfemployed,30340,540,GJ
CU004323,38,Male,Salaried ,"₹68,269",unknown,Telangana
CU001401,21,MALE,selfemployed,51629,564,telangana
CU001018,29,M,Self-Employed,"₹33,688",637,maharashtra
CU000840,23,FEMALE,salaried,70921,580,West Bengal
CU002674,37,M,N/A,67240,630,TELANGANA
CU001883,45,FEMALE,Salaried ,21515,686,tamil nadu
CU001650,52,MALE,Salaried,"₹12,000",677,West Bengal
CU000193,33,MALE,Salaried,65883,732,GJ
CU002094,31,male,self employed,48643,760,Maharastra
CU003747,33,male,SALARIED,80788,681,TamilNadu
CU002827,31,MALE,Self-Employed,60775,778,Gujarat
CU002271,49,F,SALARIED,19995,708,WestBengal
CU001302,22,F,SELF-EMPLOYED,32977,-300,TN
CU004181,31,f,Salaried,49844,510,gujarat
CU000522,28,N/A,selfemployed,12000,596,Maharastra
CU001752,26,male,SALARIED,34240,unknown,Maharashtra
CU004371,21,Female,Self-Employed,30429,737,WestBengal
CU001557,32,Male,Salaried,72061,unknown,uttar pradesh
CU003054,33,m,Salaried ,-,851,maharashtra
CU002137,27,f,Self Employed,"₹67,168",unknown,
CU002193,47,Male,SALARIED,38792,712,UP
CU000601,37,male,SALARIED,35966,578,Maharashtra
CU003771,40,FEMALE,Salaried ,48205,712, Kerala
CU001464,36,m,salaried,40012,575,UP
CU001202,53,female,SELF-EMPLOYED,48308,555,Kerala 
CU001431,37,m,selfemployed,68136,654,telangana
CU000088,56,F,N/A,68588,unknown,telangana
CU003316,21,female,SALARIED,42833,631,Maharashtra
CU002297,34,m,N/A,"₹59,250",999,Andhra Pradesh
CU004318,38,Male,SALARIED,42365,626,GJ
CU003897,34,MALE,SALARIED,48847,669,kerala
CU004238,38,MALE,self employed,"₹61,035",589,kerala
CU004099,43,male,Salaried ,-,752,KARNATAKA
CU003940,47,Female,Salaried ,"₹22,013",772,DELHI
CU000688,29,MALE,self employed,"₹12,000",unknown,gujarat
CU002951,24,Female,Self Employed,57502,840,GJ
CU002628,33,MALE,SELF-EMPLOYED,66650,620,Uttar Pradesh 
CU001143,27,male,Salaried,"₹39,861",554,Delhi
CU001859,33,m,Salaried,38766,unknown,Tamilnadu
CU000011,23,F,SALARIED,"₹30,603",710,TELANGANA
CU003082,24,m,SALARIED,"₹58,873",745,TN
CU002631,44,FEMALE,Salaried,48235,711,kerala
CU004191,38,F,SALARIED,26917,668,Keral
CU003129,31,f,Salaried ,12000,775,Tamil Nadu
CU003008,35,male,Salaried ,63126,698,GJ
CU002944,45,m,Salaried ,50596,703,Tamilnadu
CU002726,32,FEMALE,Self Employed,41307,575,TamilNadu
CU004296,57,m,Self Employed,39661,830,Andhra Pradesh
CU003876,44,MALE,Self Employed,"₹38,471",718,TamilNadu
CU000959,28,f,salaried,25715,unknown,New Delhi
CU002031,51,f,Self Employed,"₹40,755",595,telangana
CU004286,47,MALE,salaried,"₹90,570",660,KARNATAKA
CU000249,35,f,Salaried ,72514,664,tamil nadu
CU001876,40,f,Salaried,57938,618,Kerala
CU002873,28,FEMALE,SALARIED,67956,738,TN
CU000624,39,F,Salaried ,22954,741,Andhra Pradesh
CU001947,28,f,salaried,34071,575,telangana
CU004389,46,male,salaried,12641,549,Andhra Pradesh 
CU001746,28,MALE,SALARIED,"₹22,161",685,AP
CU000570,26,male,Salaried,56975,740,Tamil Nadu
CU004401,53,m,SALARIED,61627,689,kerala
CU002444,21,Male,self employed,62206,430,Uttar Pradesh
CU003736,36,f,Salaried ,"₹31,911",736, Kerala
CU000437,31,f,self employed,53638,787,Tamilnadu
CU003094,53,MALE,salaried,-,722,MH
CU001526,37,female,selfemployed,-,776,Andhra Pradesh
CU003491,31,M,Salaried ,62585,704,tamil nadu
CU001166,45,MALE,N/A,23923,718,Tamil Nadu
CU003835,34,m,self employed,65695,582,delhi
CU003330,40,Male,Salaried ,63407,776,Karnatka
CU000229,31,F,Self Employed,52916,630,Kerala 
CU001499,37,m,N/A,65613,632,TamilNadu
CU001674,43,MALE,Salaried ,53193,626,uttar pradesh
CU001409,21,N/A,salaried,51719,unknown,TELANGANA
CU001658,37,Male,salaried,28846,644,WB
CU003044,46,m,SELF-EMPLOYED,"₹31,652",712,Andhra Pradesh 
CU003181,28,Male,salaried,48300,790,karnataka
CU002729,22,Male,SALARIED,56042,648,WB
CU000449,38,m,Salaried ,44813,650,WestBengal
CU003188,60,Male,SALARIED,"₹12,000",882,tamil nadu
CU000803,62,M,N/A,50295,728,delhi
CU002384,50,Female,salaried,29890,880,AP
CU002744,21,male,SELF-EMPLOYED,-,675,TELANGANA
CU003585,40,m,Self Employed,59180,869,Gujarat
CU004037,40,Male,Salaried ,-,638,Kerala 
CU001648,21,Male,SALARIED,37831,569,karnataka
CU002756,23,f,self employed,83585,670,Gujrat
CU002304,65,m,salaried,35256,480,delhi
CU003935,39,FEMALE,Salaried,25682,666,Gujarat
CU002108,22,f,salaried,54694,652,tamil nadu
CU003588,49,Male,Salaried ,46961,772,Gujarat
CU001738,29,MALE,Self-Employed,51495,732,TN
CU002430,28,m,salaried,"₹90,379",696,Uttar Pradesh
CU004554,32,M,SALARIED,48456,489,andhra pradesh
CU003829,32,MALE,Self Employed,70862,705,
CU004531,21,f,SELF-EMPLOYED,70343,793,West Bengal
CU000823,21,Female,Self Employed,20431,493,TamilNadu
CU001626,26,M,selfemployed,"₹38,539",646,New Delhi
CU001950,22,Female,salaried,55673,814,tamil nadu
CU003020,34,f,Salaried ,47940,782,Uttar Pradesh
CU004100,21,M,Self Employed,22934,702,Karnatka
CU001040,44,FEMALE,N/A,25111,702,Kerala
CU002103,34,female,Salaried,"₹49,540",669,Delhi
CU001678,35,M,self employed,30464,601,WB
CU001150,29,M,SALARIED,"₹66,842",630,DELHI
CU003908,23,f,self employed,"₹28,679",603,Maharastra
CU002583,21,MALE,Self Employed,40731,790,West Bengal
CU003694,47,Female,SELF-EMPLOYED,"₹51,901",596,WB
CU003901,35,MALE,salaried,12000,778,KARNATAKA
CU002537,41,m,Salaried ,44370,815,Kerala
CU002472,40,Male,Salaried,76085,803,andhra pradesh
CU003529,31,Female,SALARIED,59253,693,West Bengal
CU000596,54,MALE,Self Employed,84741,unknown,telangana
CU002922,35,male,self employed,33298,785,TN
CU004074,27,M,Self Employed,"₹32,940",561,maharashtra
CU003962,31,FEMALE,Salaried ,56454,578,tamil nadu
CU004354,26,Male,Salaried ,59549,481,WB
CU002970,39,Male,Self-Employed,52238,unknown,Maharashtra
CU000504,22,male,Self-Employed,0,702,UP
CU000899,47,Male,SALARIED,"₹49,152",600,gujarat
CU002378,24,f,Self Employed,78846,656,West Bengal
CU001146,22,FEMALE,selfemployed,61387,718,WestBengal
CU001101,36,F,self employed,28743,493,delhi
CU002994,41,F,SELF-EMPLOYED,50438,675,Andhra Pradesh 
CU000918,32,FEMALE,SELF-EMPLOYED,-,512,TELANGANA
CU002227,23,female,SALARIED,47928,784,Karnataka
CU001152,44,FEMALE,Salaried,15590,unknown,TELANGANA
CU004228,41,M,Salaried ,68084,668,TELANGANA
CU003001,37,MALE,Salaried,28179,744,Karnataka
CU000560,33,M,Salaried ,62169,658,MH
CU003961,38,Male,selfemployed,50033,636,telangana
CU002997,37,MALE,Salaried,12000,614,delhi
CU003951,31,MALE,salaried,"₹26,531",696,maharashtra
CU003804,31,m,SALARIED,45741,614,Telangana
CU004511,32,Male,salaried,39515,718,Telangana
CU004129,23,FEMALE,Salaried ,38628,583,TELANGANA
CU003452,55,N/A,Self-Employed,34399,643,uttar pradesh
CU000708,48,Female,SALARIED,53826,614,telangana
CU003231,55,Male,SALARIED,64214,512,maharashtra
CU000584,34,Female,Salaried ,51701,708,Keral
CU001209,51,FEMALE,Self-Employed,"₹49,209",665,karnataka
CU003474,34,female,salaried,"₹25,639",629,West Bengal
CU000423,21,f,self employed,39279,unknown,Maharastra
CU002652,45,male,Self Employed,-,739,tamil nadu
CU004120,30,Male,salaried,88023,842,WB
CU004440,37,MALE,SALARIED,27787,582,tamil nadu
CU001388,30,M,SALARIED,"₹17,924",746,Keral
CU004088,34,m,Salaried ,0,unknown,west bengal
CU004509,38,M,Salaried ,24130,659,Maharashtra
CU002373,31,FEMALE,salaried,"₹37,512",596,Tamil Nadu
CU004038,42,M,Self Employed,27070,unknown,WB
CU003595,36,f,Salaried,53313,771,MH
CU003292,45,MALE,Salaried,28715,628,New Delhi
CU001567,21,Male,SALARIED,87432,694,WB
CU000689,27,MALE,salaried,12374,799,tamil nadu
CU004272,38,Male,SELF-EMPLOYED,39210,833,west bengal
CU003040,29,MALE,selfemployed,12000,632,Andhra Pradesh 
CU000228,46,M,Salaried,74530,804,Andhra Pradesh 
CU003775,31,male,Salaried,"₹68,949",687,andhra pradesh
CU001572,49,Male,SALARIED,19181,unknown,Andhra Pradesh 
CU004007,32,m,SALARIED,51726,774,New Delhi
CU000207,37,F,SALARIED,49866,unknown,TN
CU000222,33,F,Salaried ,-,628,TamilNadu
CU000274,42,male,Salaried,-,686,Delhi
CU002719,22,M,SALARIED,88684,703,TN
CU003911,30,male,SALARIED,36594,unknown,delhi
CU002960,29,Male,SALARIED,39117,582,telangana
CU002189,35,male,Salaried ,12000,692,maharashtra
CU004222,39,m,N/A,54262,647,West Bengal
CU002587,41,MALE,self employed,54045,830,delhi
CU004069,31,male,selfemployed,41049,871,Karnataka
CU002731,46,m,Salaried,43227,680,telangana
CU004343,47,FEMALE,selfemployed,12000,620,New Delhi
CU001222,53,m,Salaried,-,714,delhi
CU000102,30,Male,salaried,-5000,586,uttar pradesh
CU002118,49,Male,N/A,72152,667,telangana
CU001191,45,Male,SALARIED,40562,708,uttar pradesh
CU003965,35,MALE,self employed,23227,712,Gujarat
CU004494,24,M,SALARIED,47823,531,New Delhi
CU003325,35,m,Self Employed,"₹36,928",757,KERALA
CU001570,23,Male,SELF-EMPLOYED,61265,604,KARNATAKA
CU002969,38,Male,salaried,28648,900,Maharashtra
CU001046,36,Male,SALARIED,"₹42,707",703,delhi
CU000087,47,male,salaried,"₹33,461",561,gujarat
CU002528,39,FEMALE,Self-Employed,34114,583,delhi
CU003355,35,Male,Salaried ,20683,695,Gujrat
CU001809,31,m,Salaried,39698,701,UP
CU000826,29,male,Salaried,48621,797,UP
CU000345,45,m,salaried,19914,721,DELHI
CU000644,21,M,N/A,69119,749,Maharastra
CU000433,44,male,salaried,48894,781,Telangana
CU000500,31,MALE,self employed,35711,721,Andhra Pradesh 
CU001637,40,m,Salaried ,35704,840,Tamil Nadu
CU004091,36,Male,SALARIED,43421,609,Maharashtra
CU003925,47,male,salaried,32136,674,Delhi
CU003706,41,M,Self-Employed,22776,649,andhra pradesh
CU002926,47,female,salaried,12000,584,delhi
CU000817,52,F,Salaried ,15517,unknown,WB
CU001317,39,male,Self Employed,"₹66,883",876,telangana
CU004524,52,Male,SALARIED,32709,775,Maharashtra
CU002895,51,MALE,Salaried ,46848,652,telangana
CU002136,40,m,Salaried,"₹47,286",unknown,TELANGANA
CU004061,40,M,self employed,89224,645,uttar pradesh
CU000510,34,Female,N/A,39120,673,maharashtra
CU000147,30,female,N/A,47128,441,WestBengal
CU002337,21,male,salaried,22830,633,gujarat
CU004352,27,female,Salaried ,72074,unknown,andhra pradesh
CU000872,34,Female,Salaried,77867,712,TN
CU003346,45,MALE,salaried,75318,551,Delhi
CU001537,42,male,self employed,"₹14,553",681,AP
CU004459,34,female,SALARIED,46323,671,Uttar Pradesh
CU003457,33,Male,Salaried,72415,746,WestBengal
CU001271,43,f,SELF-EMPLOYED,32012,706,MH
CU001197,36,Male,Salaried ,77734,636,DELHI
CU004469,28,FEMALE,Self Employed,51950,546,gujarat
CU000471,36,M,SELF-EMPLOYED,78229,unknown,DELHI
CU002940,42,M,Salaried,51992,698,Keral
CU002159,36,M,SALARIED,46909,525,west bengal
CU001790,47,FEMALE,self employed,63420,636,Uttar Pradesh 
CU003486,43,MALE,SALARIED,-,789,MH
CU003627,23,m,Salaried ,70834,644,West Bengal
CU000205,40,Male,salaried,33718,738,KERALA
CU000775,44,M,Salaried,47461,700,maharashtra
CU002055,39,M,Self Employed,42829,unknown,gujarat
CU003270,40,MALE,SALARIED,69743,798,KERALA
CU001767,27,Male,salaried,51779,782,Uttar Pradesh
CU001042,28,Female,self employed,57911,681,Telangana
CU001841,47,f,salaried,37377,571,Tamilnadu
CU004320,35,Female,salaried,41629,715,Uttar Pradesh 
CU002038,51,m,selfemployed,14883,675,MH
CU003676,50,M,self employed,-,639,MH
CU000603,46,FEMALE,Salaried ,32368,702,MH
CU002277,28,male,Salaried,35182,641,Karnataka
CU001553,29,m,salaried,58744,636,Tamilnadu
CU001503,39,Male,Salaried,28702,623,MH
CU003042,43,Male,Self Employed,32402,711,Andhra Pradesh
CU000305,34,male,SALARIED,"₹48,693",558,TELANGANA
CU001755,29,m,self employed,46806,683,TELANGANA
CU001216,37,female,SALARIED,45629,742,Karnatka
CU002474,44,MALE,SALARIED,"₹71,590",626,Uttar Pradesh 
CU004126,40,m,selfemployed,-,707,Telangana
CU001816,24,m,Salaried ,"₹37,471",708,Keral
CU004054,46,Male,Self-Employed,41855,764,MH
CU003272,47,f,Salaried,"₹30,055",603,Gujrat
CU001452,40,MALE,selfemployed,-5000,710,MH
CU002127,34,f,Salaried,76748,715,Andhra Pradesh
CU004213,39,MALE,Salaried ,20533,897,TN
CU001904,35,m,Salaried ,62621,728,West Bengal
CU000980,32,male,Self-Employed,52908,593,Uttar Pradesh 
CU002301,33,M,Salaried ,77586,571,Gujarat
CU000550,29,M,salaried,52349,651,Uttar Pradesh 
CU003497,25,MALE,SELF-EMPLOYED,-,576,Maharastra
CU004444,50,m,SALARIED,35034,770,Gujrat
CU003228,34,FEMALE,SALARIED,"₹12,000",683,telangana
CU000219,44,FEMALE,self employed,-,unknown,Andhra Pradesh
CU003031,37,M,Salaried ,40476,546,Keral
CU001426,29,female,self employed,56578,721,andhra pradesh
CU000859,34,female,SALARIED,29548,626,andhra pradesh
CU001272,35,Male,Salaried,"₹68,543",692,
CU002868,33,M,self employed,26875,797,Maharashtra
CU000577,34,F,Salaried ,-,598,Tamilnadu
CU003091,42,m,Salaried ,55400,563,karnataka
CU002100,40,Male,SELF-EMPLOYED,67468,unknown,Uttar Pradesh
CU003605,43,f,salaried,65502,617,Tamilnadu
CU001453,32,FEMALE,Salaried,-,565,Karnatka
CU001052,35,Male,SELF-EMPLOYED,57552,654,Uttar Pradesh 
CU002839,25,MALE,Salaried,83526,523,Karnataka
CU002779,33,m,salaried,41302,884,UP
CU000446,28,female,self employed,66204,900,Gujarat
CU002513,31,Male,Self Employed,13590,unknown,Andhra Pradesh
CU001423,39,male,Self-Employed,30925,436,Kerala 
CU002411,31,MALE,Salaried,12623,621,TELANGANA
CU000628,150,MALE,Self Employed,12000,489,Telangana
CU000348,44,Male,selfemployed,28448,687,DELHI
CU000342,30,male,Salaried,12000,759,Uttar Pradesh 
CU003398,52,M,N/A,12000,842,Tamil Nadu
CU000778,51,f,SELF-EMPLOYED,19598,705,DELHI
CU002704,36,male,Salaried ,"₹60,141",742,maharashtra
CU002544,21,Male,salaried,18496,869,Maharashtra
CU000304,30,Male,self employed,85267,692,TamilNadu
CU000927,42,Male,selfemployed,"₹43,849",698,Karnataka
CU002654,38,MALE,Salaried ,12000,631,
CU000676,42,Female,Salaried ,65834,732,TamilNadu
CU000585,42,MALE,Salaried ,0,748,Maharastra
CU002013,29,MALE,Self-Employed,23082,unknown,Maharastra
CU002708,39,Male,SALARIED,70681,664,TamilNadu
CU004278,43,male,Salaried ,60679,unknown,TamilNadu
CU002666,51,male,Salaried ,64338,unknown,andhra pradesh
CU000242,57,FEMALE,Salaried,62401,724,Karnataka
CU001863,50,M,Salaried ,55549,615,KARNATAKA
CU003978,42,Male,Self Employed,54569,728,DELHI
CU003444,45,M,salaried,36914,606,MH
CU003386,46,MALE,salaried,38411,557,New Delhi
CU003250,40,F,self employed,34967,658,Delhi
CU002291,33,male,Salaried,"₹47,912",700,AP
CU003756,41,Female,Salaried,21433,581,TELANGANA
CU004411,38,Male,Salaried,12000,unknown,TN
CU000897,53,M,Self-Employed,14390,658,kerala
CU002693,31,male,SALARIED,-,466,Andhra Pradesh 
CU001377,34,MALE,SALARIED,33284,766,uttar pradesh
CU003991,46,F,SALARIED,59475,575, Kerala
CU002988,23,M,Salaried ,55431,783,WB
CU004276,55,M,Salaried,61976,715,Gujarat
CU002823,47,m,Salaried,"₹59,419",688,TELANGANA
CU000478,34,FEMALE,Salaried,12000,818,MH
CU002723,35,f,SALARIED,"₹42,316",584,TN
CU000338,55,m,SELF-EMPLOYED,32955,722,Andhra Pradesh
CU001896,33,male,Salaried,67154,730,Uttar Pradesh 
CU003820,26,Male,Salaried,15894,758,Gujarat
CU004239,36,MALE,SELF-EMPLOYED,43597,837, Kerala
CU000636,44,male,salaried,46961,796,Telangana
CU000621,32,MALE,Salaried ,28254,630,Tamilnadu
CU002296,21,female,Salaried,52086,761,uttar pradesh
CU002119,42,male,Salaried,35066,763,Uttar Pradesh 
CU001659,150,female,Salaried,-,561,New Delhi
CU003609,35,Female,SALARIED,56259,687,Uttar Pradesh 
CU004014,56,Female,Salaried,88439,648,West Bengal
CU003699,24,m,SELF-EMPLOYED,40348,631,TamilNadu
CU004540,25,M,Salaried,12000,750,Uttar Pradesh
CU004441,28,male,selfemployed,"₹53,310",659,Telangana
CU003401,37,MALE,salaried,50471,558,
CU000682,34,Female,SALARIED,12000,798,TamilNadu
CU003674,31,MALE,selfemployed,88297,798,WB
CU003971,30,female,Salaried ,46493,589,west bengal
CU001262,46,female,salaried,-,726,
CU003004,38,MALE,SALARIED,42255,unknown,Maharastra
CU004200,42,M,Self Employed,25614,755,andhra pradesh
CU001951,34,F,Salaried ,74589,753,Karnatka
CU004085,43,Male,salaried,38696,616,Kerala 
CU002847,40,male,SALARIED,76596,unknown,Telangana
CU003219,43,Male,SALARIED,28739,617,uttar pradesh
CU000736,27,m,SALARIED,55119,614,Uttar Pradesh
CU000537,44,m,salaried,-,unknown,maharashtra
CU002335,38,m,salaried,46425,737,KERALA
CU004173,48,F,salaried,47946,696,MH
CU001350,36,Female,SALARIED,27320,691,TamilNadu
CU000867,43,Male,SELF-EMPLOYED,73946,802,Maharastra
CU003767,50,M,SALARIED,-,548,DELHI
CU004530,35,FEMALE,selfemployed,"₹32,198",570,uttar pradesh
CU000123,49,Male,self employed,50088,636,Telangana
CU004293,35,Male,salaried,24913,738,West Bengal
CU001768,26,MALE,SELF-EMPLOYED,38330,759,Uttar Pradesh
CU002637,-1,Male,Self Employed,-,-300,Kerala
CU004138,41,m,Self Employed,"₹29,678",unknown,Gujrat
CU001608,41,M,SELF-EMPLOYED,38746,608,GJ
CU002096,58,male,Self-Employed,39036,617,UP
CU003490,49,male,salaried,69148,647,delhi
CU003617,31,M,selfemployed,26140,794,Maharastra
CU003834,0,female,Self Employed,56085,752,AP
CU004506,27,male,Salaried,18865,802,TN
CU001507,42,Female,SALARIED,35676,unknown,Uttar Pradesh
CU003681,44,M,SELF-EMPLOYED,28932,726,New Delhi
CU002416,44,Male,N/A,56231,662,TN
CU000672,56,FEMALE,SELF-EMPLOYED,49680,657,West Bengal
CU001194,35,FEMALE,Salaried,66803,612,Maharashtra
CU001221,31,m,SALARIED,12000,786,Telangana
CU001195,21,FEMALE,Self Employed,44575,650,Tamil Nadu
CU003560,55,MALE,Salaried,42828,772,WB
CU001699,54,male,SELF-EMPLOYED,12000,693,GJ
CU004006,29,f,Salaried ,"₹18,616",665,Andhra Pradesh
CU003193,38,M,SELF-EMPLOYED,81907,772,Karnatka
CU000371,26,m,Salaried ,68753,705,DELHI
CU000486,37,M,SELF-EMPLOYED,37833,unknown,UP
CU003480,49,m,SALARIED,"₹30,450",570,andhra pradesh
CU000521,41,Male,Salaried,44026,659,WB
CU000572,45,female,Salaried ,53195,602,KARNATAKA
CU001944,60,Male,selfemployed,-,845,TELANGANA
CU000948,22,m,Salaried,12000,684,MH
CU004266,56,Female,Self-Employed,25408,607,KERALA
CU001490,56,MALE,N/A,59985,626,Gujarat
CU003772,33,Male,Salaried,25447,772,telangana
CU002322,40,male,Salaried ,58552,679,Andhra Pradesh
CU001097,27,M,Self Employed,36194,568,andhra pradesh
CU002125,39,MALE,self employed,38965,743,andhra pradesh
CU002535,62,Female,salaried,52367,767,Uttar Pradesh
CU003867,39,FEMALE,SELF-EMPLOYED,"₹50,157",572,Gujrat
CU000511,22,M,SELF-EMPLOYED,"₹37,859",725,Maharastra
CU003473,49,F,Salaried ,42006,592,Karnatka
CU003163,43,FEMALE,SELF-EMPLOYED,38559,695,Andhra Pradesh
CU001360,26,F,salaried,68985,677,TELANGANA
CU001108,22,FEMALE,selfemployed,45825,773,DELHI
CU000534,51,m,salaried,34940,703,AP
CU002870,56,Male,N/A,43367,647,KARNATAKA
CU001662,42,Male,Salaried,66458,603,Uttar Pradesh
CU003186,39,M,Self-Employed,24244,812,Telangana
CU001731,51,male,SALARIED,"₹86,988",688,WB
