loan_id,customer_id,disbursal_date,loan_amount,tenure_months,interest_rate,emi_amount,vehicle_type,branch,disbursal_date_raw
LN002671,CU001981,2022-04-17,127058,36,12.42,4245.68,Car,pune,2022-04-17
LN003963,CU000665,2022-01-17,68723,24,13.36,3278.85,Tractor,chennai,2022-01-17
LN004894,CU000425,2024-01-10,237326,60,18.1,6039.44,"Commercial Vehicle",kozhikode,"10 Jan 2024"
LN004081,CU001083,2022-02-27,128378,36,13.46,4354.06,Tractor,thrissur,2022-02-27
LN002125,CU000075,2022-07-27,64285,36,14.92,2225.94,"Two wheeler",ahmedabad,"27 Jul 2022"
LN000478,CU001109,2022-08-13,80513,12,16.43,7321.41,"Two wheeler",thrissur,08/13/2022
LN001709,CU004358,2023-05-14,147271,24,10.28,6814.86,Car,bangalore,2023-05-14
LN003974,CU000823,2022-03-04,99120,24,14.64,4789.06,"Commercial Vehicle",delhi,04/03/2022
LN003543,CU003007,2021-10-21,98684,36,11.56,3257.02,Tractor,kochi,21/10/2021
LN004245,CU001629,2023-04-26,127920,36,16.79,4547.34,Car,mumbai,"26 Apr 2023"
LN002498,CU002503,2021-05-07,171214,12,16.28,15557.09,Car,chennai,07/05/2021
LN004335,CU002450,2023-11-27,47584,36,14.41,1635.8,Car,mumbai,2023-11-27
LN004739,CU003848,2021-09-12,132831,48,13.79,3615.83,Tractor,chennai,"12 Sep 2021"
LN004173,CU002091,2022-03-22,158009,60,10.01,3358,Car,ahmedabad,2022-03-22
LN002730,CU001279,2023-09-27,166921,12,16.19,15159.9,"Two wheeler",chennai,27/09/2023
LN004842,CU002618,2024-02-05,304245,24,16.14,14917.14,Tractor,thrissur,2024-02-05
LN004074,CU004493,2024-05-02,200460,48,15.17,5596.24,"Two wheeler",coimbatore,2024-05-02
LN001624,CU000619,2022-10-22,114378,60,12.51,2573.85,Tractor,ahmedabad,22/10/2022
LN004673,CU004336,2021-08-11,178964,24,14.44,8629.82,Car,ahmedabad,2021-08-11
LN002927,CU001027,2021-08-31,147120,60,13.28,3368.56,"Two wheeler",kozhikode,2021-08-31
LN001488,CU001728,2021-09-01,149314,36,16.54,5289.33,"Commercial Vehicle",coimbatore,"01 Sep 2021"
LN002489,CU001767,2024-06-17,56022,60,13.08,1276.97,"Two wheeler",kolkata,2024-06-17
LN000612,CU004495,2023-02-11,77013,36,17.98,2783.43,Car,kozhikode,2023-02-11
LN000160,CU000921,2024-05-13,109220,24,9.89,5034.41,"Two wheeler",hyderabad,"13 May 2024"
LN000927,CU004512,2022-04-05,40368,24,14.54,1948.5,Car,bangalore,"05 Apr 2022"
LN003343,CU003143,2024-06-14,469917,36,11.36,15464.72,Car,kozhikode,"14 Jun 2024"
LN001401,CU000477,2021-04-27,107428,48,17.91,3150.65,"Commercial Vehicle",kozhikode,04/27/2021
LN003995,CU002996,2021-02-05,267561,24,14.08,12856.49,"Commercial Vehicle",ahmedabad,"05 Feb 2021"
LN003360,CU000646,2022-07-18,253787,48,18.12,7470.92,"Two wheeler",mumbai,"18 Jul 2022"
LN000708,CU004085,2023-11-03,163772,36,11.98,5438.01,"Two wheeler",coimbatore,2023-11-03
LN001681,CU003872,2021-10-18,225967,24,18.23,11306.33,"Two wheeler",kolkata,10/18/2021
LN002249,CU002177,2024-08-06,299059,24,13.06,14226.24,Car,kochi,06/08/2024
LN004286,CU003226,2022-06-25,99243,12,15.37,8974.84,"Commercial Vehicle",kozhikode,25/06/2022
LN000765,CU002494,2022-07-20,166036,24,17.76,8269.96,Car,hyderabad,2022-07-20
LN004246,CU004092,2024-06-20,186849,36,10.5,6073.05,"Two wheeler",chennai,06/20/2024
LN003307,CU004561,2023-01-10,431655,60,17.33,10804.48,"Commercial Vehicle",bangalore,"10 Jan 2023"
LN002620,CU001981,2021-08-11,71761,36,15.19,2494.3,"Two wheeler",kozhikode,2021-08-11
LN001285,CU001268,2023-08-06,129585,36,11.59,4278.74,Car,coimbatore,2023-08-06
LN001620,CU000684,2021-04-20,103686,24,11.21,4842.7,Car,kozhikode,2021-04-20
LN001759,CU000630,2023-05-23,62762,48,13.73,1706.58,"Two wheeler",ahmedabad,"23 May 2023"
LN001255,CU002344,2023-06-10,188169,36,10.08,6078.75,Car,kolkata,2023-06-10
LN003006,CU003379,2022-01-01,84214,36,15.08,2922.61,"Two wheeler",kozhikode,01/01/2022
LN001784,CU002140,2023-04-01,102807,36,15.28,3577.95,"Two wheeler",mumbai,01/04/2023
LN000756,CU001049,2021-01-10,144296,36,13.9,4924.69,"Two wheeler",coimbatore,10/01/2021
LN002361,CU000489,2021-07-19,159268,24,17.62,7922.1,"Two wheeler",thrissur,07/19/2021
LN000521,CU004308,2024-01-24,127916,36,17.92,4619.34,"Two wheeler",coimbatore,2024-01-24
LN004878,CU004372,2021-12-16,113048,60,11.23,2470.92,Car,bangalore,"16 Dec 2021"
LN003721,CU004101,2021-01-16,133091,48,18.24,3926.26,Car,kochi,2021-01-16
LN000143,CU003900,2021-04-22,107156,36,14.19,3672.23,Car,kolkata,"22 Apr 2021"
LN000156,CU002777,2024-03-03,197340,36,16.18,6955.44,Car,chennai,03/03/2024
LN001287,CU004319,2024-02-19,71470,48,15.8,2018.17,"Two wheeler",coimbatore,19/02/2024
LN000644,CU000544,2022-12-24,68652,24,15.21,3335.56,Car,kolkata,12/24/2022
LN002603,CU004375,2021-02-08,126231,48,14.43,3476.74,"Commercial Vehicle",coimbatore,2021-02-08
LN000489,CU002924,2023-04-07,148960,36,9.77,4790.45,"Two wheeler",mumbai,07/04/2023
LN004597,CU003330,2023-01-12,165621,48,17.91,4857.33,"Two wheeler",kolkata,2023-01-12
LN002067,CU001506,2024-05-08,232999,60,14.08,5431.15,Car,kolkata,2024-05-08
LN001631,CU000664,2023-02-04,265565,60,17.89,6727.72,Car,bangalore,04/02/2023
LN004451,CU004214,2023-07-06,64340,36,16.69,2283.98,"Commercial Vehicle",chennai,06/07/2023
LN002176,CU000590,2023-01-04,70158,48,14.25,1925.98,Car,coimbatore,2023-01-04
LN003755,CU000017,2023-09-26,113470,36,14.69,3916.27,Car,kozhikode,"26 Sep 2023"
LN000657,CU002734,2021-06-30,192447,60,15.43,4621.85,Car,delhi,"30 Jun 2021"
LN001302,CU002849,2023-05-15,200786,12,14.85,18108.4,"Two wheeler",pune,"15 May 2023"
LN001940,CU003782,2023-05-27,129642,24,11.3,6060.41,"Commercial Vehicle",chennai,2023-05-27
LN004604,CU002557,2021-01-13,190350,12,13.93,17084.71,"Commercial Vehicle",coimbatore,2021-01-13
LN001559,CU002868,2022-12-15,209182,36,12.12,6959.83,Car,mumbai,12/15/2022
LN003927,CU003567,2024-03-22,99189,48,9.66,2499.52,"Two wheeler",mumbai,2024-03-22
LN000809,CU000532,2022-05-28,93970,48,11.34,2444.25,"Two wheeler",bangalore,2022-05-28
LN000385,CU004490,2024-05-04,119682,36,11.71,3958.6,"Two wheeler",hyderabad,04/05/2024
LN000372,CU001895,2021-08-18,170046,36,13.68,5785.38,"Two wheeler",kolkata,"18 Aug 2021"
LN000530,CU000201,2022-10-27,121692,36,12.29,4058.79,"Commercial Vehicle",delhi,10/27/2022
LN004546,CU001118,2022-06-30,185015,48,14.41,5093.94,"Commercial Vehicle",hyderabad,30/06/2022
LN003573,CU000713,2021-08-22,275238,12,12.15,24473.88,Car,bangalore,22/08/2021
LN003547,CU000550,2024-06-03,285080,12,17.07,26010.12,Car,coimbatore,2024-06-03
LN003127,CU003373,2021-10-20,99552,36,14.65,3433.96,"Two wheeler",ahmedabad,20/10/2021
LN001895,CU001481,2022-02-23,159813,24,15.35,7775.4,"Commercial Vehicle",mumbai,"23 Feb 2022"
LN000393,CU003338,2023-02-18,149675,48,9.69,3773.9,Car,kochi,18/02/2023
LN002989,CU002035,2023-05-30,116131,12,13.44,10396.49,"Commercial Vehicle",kozhikode,2023-05-30
LN003886,CU001384,2021-11-09,81067,36,13.92,2767.53,"Commercial Vehicle",thrissur,2021-11-09
LN003742,CU001655,2022-03-13,123107,24,9.77,5667.7,"Two wheeler",ahmedabad,2022-03-13
LN000712,CU001207,2023-06-19,194666,24,18.15,9732.64,"Two wheeler",bangalore,2023-06-19
LN000006,CU000121,2024-03-18,125611,48,15.02,3497.12,"Two wheeler",pune,2024-03-18
LN004811,CU002326,2023-05-03,110368,12,16.33,10031.03,Car,chennai,2023-05-03
LN004725,CU002882,2021-04-02,108284,24,11.83,5088.71,"Two wheeler",kochi,2021-04-02
LN004737,CU001771,2024-01-05,101607,36,14.21,3483.06,"Two wheeler",bangalore,05/01/2024
LN004138,CU004427,2024-01-24,106246,24,17.84,5296.03,"Two wheeler",ahmedabad,2024-01-24
LN004921,CU003493,2024-03-30,63656,24,13.23,3033.2,Car,kolkata,2024-03-30
LN003179,CU001725,2021-04-27,51574,36,13.22,1743.2,"Commercial Vehicle",ahmedabad,27/04/2021
LN003223,CU003029,2022-10-26,55361,36,17.66,1992,"Two wheeler",pune,2022-10-26
LN004626,CU003743,2021-10-12,229741,36,18.07,8313.76,"Commercial Vehicle",kochi,12/10/2021
LN004372,CU000060,2022-08-20,150636,60,11.87,3340.93,"Commercial Vehicle",mumbai,20/08/2022
LN000467,CU001234,2021-09-20,65434,48,15.64,1842.38,Car,ahmedabad,09/20/2021
LN001294,CU002919,2024-01-04,250927,48,10.04,6368.98,Car,kozhikode,04/01/2024
LN004259,CU001485,2022-02-01,329554,12,18.13,30233.9,"Two wheeler",ahmedabad,01/02/2022
LN001903,CU002166,2021-12-31,101945,24,10.87,4745.29,Car,delhi,2021-12-31
LN000996,CU000533,2023-08-14,52043,12,14.12,4675.73,Car,kolkata,2023-08-14
LN002434,CU001711,2022-05-05,77984,36,11.13,2557.9,"Commercial Vehicle",ahmedabad,"05 May 2022"
LN003578,CU003503,2024-01-25,193915,12,17.64,17744.92,"Commercial Vehicle",hyderabad,2024-01-25
LN003266,CU001365,2024-01-27,104876,12,10.22,9231,Car,chennai,01/27/2024
LN001440,CU004463,2023-12-14,156089,36,9.82,5023.37,"Two wheeler",coimbatore,2023-12-14
LN003413,CU001491,2023-07-19,76191,48,13,2044.01,"Two wheeler",pune,07/19/2023
LN002824,CU001250,2023-02-18,75603,12,10.14,6651.63,Car,coimbatore,02/18/2023
LN003657,CU002092,2023-06-19,212816,60,14.5,5007.19,Car,pune,2023-06-19
LN003209,CU002533,2022-06-28,211633,48,18.16,6234.43,"Two wheeler",pune,2022-06-28
LN004028,CU003170,2021-08-09,243571,24,10.88,11338.75,Car,kolkata,2021-08-09
LN002381,CU001326,2023-03-04,273808,24,9.78,12607.07,"Two wheeler",mumbai,2023-03-04
LN000371,CU003830,2024-05-08,106711,36,16.16,3760.08,Car,pune,"08 May 2024"
LN001128,CU001286,2023-10-22,72516,48,14.91,2014.87,Car,kochi,10/22/2023
LN003013,CU004012,2023-08-18,132560,36,11.24,4354.93,Car,bangalore,"18 Aug 2023"
LN000283,CU000736,2023-09-17,151931,24,11.12,7089.64,"Two wheeler",kozhikode,"17 Sep 2023"
LN002399,CU000549,2024-05-10,294636,36,18.1,10666.58,Car,bangalore,2024-05-10
LN002478,CU003329,2021-10-23,275382,48,16.19,7831.23,"Two wheeler",hyderabad,2021-10-23
LN000338,CU003911,2022-07-13,194366,48,17.98,5707.47,"Commercial Vehicle",pune,"13 Jul 2022"
LN004307,CU001545,2022-01-18,208777,48,17.34,6061.06,"Two wheeler",kozhikode,2022-01-18
LN002746,CU003424,2023-07-10,119411,48,10.4,3051.56,"Two wheeler",pune,"10 Jul 2023"
LN003515,CU001055,2021-04-07,217455,36,13.41,7369.94,Tractor,bangalore,2021-04-07
LN004941,CU000284,2022-11-02,84209,36,11.71,2785.29,Car,kolkata,02/11/2022
LN004703,CU000029,2024-02-13,250246,36,13.34,8472.82,Car,thrissur,13/02/2024
LN002690,CU002081,2021-05-21,129154,48,9.81,3263.91,Car,kolkata,21/05/2021
LN002718,CU000314,2022-07-30,162425,36,12.93,5467.27,"Two wheeler",hyderabad,07/30/2022
LN001029,CU000108,2024-01-03,71336,48,16.11,2025.7,"Two wheeler",mumbai,2024-01-03
LN000134,CU003166,2023-11-02,93630,36,16.64,3321.41,"Commercial Vehicle",coimbatore,02/11/2023
LN001134,CU003062,2024-06-21,97283,36,16.46,3442.32,Car,bangalore,21/06/2024
LN000586,CU001825,2024-03-19,101256,60,10.85,2193.98,"Two wheeler",mumbai,"19 Mar 2024"
LN004686,CU003160,2022-12-19,73601,12,14.53,6626.79,Car,kozhikode,2022-12-19
LN003575,CU004116,2023-01-22,196228,48,10.5,5024.1,"Two wheeler",ahmedabad,01/22/2023
LN003746,CU001022,2022-03-03,54367,36,14.28,1865.54,"Commercial Vehicle",kochi,2022-03-03
LN002814,CU002481,2022-09-13,151111,36,11.81,5005.35,"Commercial Vehicle",chennai,2022-09-13
LN001553,CU004517,2023-06-09,165677,36,16.04,5827.98,"Two wheeler",coimbatore,"09 Jun 2023"
LN000112,CU002645,2022-02-22,40000,36,11.02,1309.93,"Two wheeler",bangalore,22/02/2022
LN001814,CU002218,2021-11-15,163148,36,10.93,5335.85,"Two wheeler",coimbatore,2021-11-15
LN000161,CU000903,2021-12-18,140650,48,11.75,3686.61,"Two wheeler",ahmedabad,2021-12-18
LN003015,CU002941,2023-09-29,46690,60,12.91,1060.19,"Two wheeler",kolkata,2023-09-29
LN000237,CU002681,2023-02-25,113351,24,13.98,5441.24,Car,mumbai,2023-02-25
LN000821,CU000591,2023-02-02,317255,36,11.85,10514.69,"Commercial Vehicle",mumbai,"02 Feb 2023"
LN004731,CU001071,2021-08-20,205870,36,17.92,7434.43,"Two wheeler",ahmedabad,2021-08-20
LN003056,CU001056,2021-09-21,75598,60,10.72,1633.15,"Two wheeler",hyderabad,09/21/2021
LN001651,CU002569,2021-07-25,102106,48,16.6,2925.18,"Two wheeler",bangalore,25/07/2021
LN002553,CU004448,2022-01-22,123614,24,15.97,6050.75,Car,bangalore,"22 Jan 2022"
LN002253,CU003800,2023-08-14,111139,36,12.92,3740.43,"Two wheeler",thrissur,14/08/2023
LN004882,CU002063,2023-03-20,127546,36,14.29,4377.21,Car,chennai,03/20/2023
LN003516,CU002007,2024-03-25,238807,48,10.05,6062.5,"Commercial Vehicle",delhi,03/25/2024
LN001447,CU001596,2023-06-07,437384,36,9.97,14106.99,"Two wheeler",coimbatore,07/06/2023
LN001278,CU004143,2021-04-13,90211,36,17.29,3229.3,"Two wheeler",bangalore,13/04/2021
LN001068,CU002508,2021-02-12,81029,36,16.86,2883.26,Car,delhi,12/02/2021
LN002681,CU003222,2022-09-18,245812,48,10.25,6263.98,"Two wheeler",thrissur,18/09/2022
LN001464,CU000896,2023-03-05,105230,24,10.14,4862.63,Car,pune,2023-03-05
LN001013,CU002409,2022-07-17,125915,24,15.62,6142.35,"Two wheeler",thrissur,07/17/2022
LN002598,CU002965,2023-09-03,177393,60,18.4,4543.31,"Two wheeler",thrissur,03/09/2023
LN002983,CU001970,2023-08-03,107654,36,11.19,3534.15,"Two wheeler",kolkata,"03 Aug 2023"
LN002849,CU004124,2023-07-29,135483,36,16.88,4822.25,Car,delhi,07/29/2023
LN002514,CU003659,2024-01-20,309409,24,15.79,15118.6,"Commercial Vehicle",hyderabad,2024-01-20
LN001606,CU000199,2022-08-08,116880,48,14.29,3210.95,Car,coimbatore,08/08/2022
LN000273,CU002254,2023-07-08,110879,24,17.04,5484.24,Car,mumbai,08/07/2023
LN000157,CU003826,2022-07-19,98183,48,17.99,2883.61,Car,thrissur,"19 Jul 2022"
LN003390,CU003855,2022-06-08,364016,36,16.52,12891.37,"Commercial Vehicle",kolkata,2022-06-08
LN001156,CU000856,2021-06-14,222506,48,12.48,5912.01,"Two wheeler",coimbatore,2021-06-14
LN000697,CU003588,2023-07-12,161720,12,17.17,14762.68,Car,kolkata,12/07/2023
LN003012,CU002618,2022-12-07,177939,24,14.71,8603.17,"Two wheeler",coimbatore,"07 Dec 2022"
LN000072,CU000091,2023-11-25,277410,48,15.01,7721.93,"Two wheeler",mumbai,"25 Nov 2023"
LN002825,CU003119,2024-04-17,304987,36,12.76,10241,Car,thrissur,2024-04-17
LN004643,CU002711,2023-08-27,285615,24,10.19,13204.74,Car,kochi,2023-08-27
LN003423,CU001115,2021-09-28,153386,48,12.98,4113.44,Car,kozhikode,"28 Sep 2021"
LN002206,CU003301,2021-10-10,175123,36,18.45,6370.72,"Two wheeler",ahmedabad,"10 Oct 2021"
LN002191,CU003361,2024-08-02,97608,60,16.27,2387.66,Car,kochi,02/08/2024
LN000045,CU002181,2021-05-10,137497,36,14.77,4750.91,"Two wheeler",coimbatore,2021-05-10
LN001348,CU003730,2023-04-13,79888,12,10.88,7056.16,"Commercial Vehicle",mumbai,04/13/2023
LN000103,CU003628,2021-03-02,505581,36,10.04,16323.17,Car,hyderabad,"02 Mar 2021"
LN000102,CU000637,2024-01-22,114275,36,12.17,3804.85,"Two wheeler",hyderabad,01/22/2024
LN002383,CU003518,2023-08-15,108514,36,17.19,3879.09,"Two wheeler",mumbai,"15 Aug 2023"
LN003749,CU003739,2023-08-26,206141,36,9.73,6625.49,"Two wheeler",thrissur,08/26/2023
LN000461,CU002651,2023-06-13,48561,36,11.11,1592.36,"Two wheeler",kolkata,"13 Jun 2023"
LN000091,CU002700,2024-05-09,147891,36,11.97,4909.98,"Commercial Vehicle",kochi,2024-05-09
LN002914,CU004058,2021-08-11,72286,48,11.08,1871.08,"Two wheeler",bangalore,11/08/2021
LN001773,CU003948,2022-07-25,316149,36,14.9,10943.93,Car,kozhikode,25/07/2022
LN002722,CU004389,2022-12-23,184223,24,15.92,9013.09,Car,thrissur,23/12/2022
LN003948,CU002443,2022-04-21,50518,24,11.23,2359.93,"Commercial Vehicle",pune,2022-04-21
LN004706,CU003328,2021-12-11,237919,48,17.2,6889.81,Car,delhi,2021-12-11
LN000557,CU000563,2023-11-16,237417,24,14.37,11440.62,"Two wheeler",kolkata,16/11/2023
LN003183,CU000210,2021-01-06,75488,12,15.08,6816.27,"Commercial Vehicle",ahmedabad,2021-01-06
LN000643,CU001722,2023-08-06,68935,36,16.95,2456.01,"Commercial Vehicle",delhi,2023-08-06
LN003794,CU003566,2023-10-05,53716,36,15.47,1874.47,"Two wheeler",kozhikode,2023-10-05
LN000113,CU003799,2021-07-05,147209,60,12.87,3339.67,Tractor,ahmedabad,2021-07-05
LN004381,CU002189,2021-03-27,412075,48,18.4,12191,"Two wheeler",delhi,"27 Mar 2021"
LN000459,CU002202,2022-12-02,147480,36,15.92,5179.14,Car,chennai,"02 Dec 2022"
LN003020,CU003928,2022-03-20,188611,36,11.64,6232.2,Car,hyderabad,03/20/2022
LN001897,CU003564,2024-03-24,94824,24,10.56,4400.2,"Commercial Vehicle",delhi,2024-03-24
LN002673,CU003275,2021-04-09,112650,24,14.68,5444.91,Car,chennai,09/04/2021
LN001190,CU004022,2024-02-09,123628,60,16.12,3014.28,"Commercial Vehicle",bangalore,2024-02-09
LN004967,CU002506,2024-05-26,191197,24,14.39,9215.18,"Commercial Vehicle",bangalore,"26 May 2024"
LN000585,CU002637,2023-10-18,91575,48,12.1,2416.02,Car,coimbatore,2023-10-18
LN004994,CU000369,2021-12-02,88302,36,10.99,2890.48,"Commercial Vehicle",mumbai,02/12/2021
LN004490,CU001300,2021-07-11,315870,24,10.31,14621.03,Car,coimbatore,11/07/2021
LN001032,CU002435,2021-07-03,102163,36,10.95,3342.27,"Two wheeler",kochi,03/07/2021
LN003275,CU002218,2023-10-03,80679,36,14.66,2783.35,"Two wheeler",hyderabad,03/10/2023
LN003020,CU003928,2022-03-20,188611,36,11.64,6232.2,Car,hyderabad,03/20/2022
LN000243,CU003969,2023-05-24,141714,48,13.82,3859.76,"Two wheeler",hyderabad,24/05/2023
LN004209,CU002534,2023-06-06,85614,12,15.95,7765.81,"Commercial Vehicle",pune,"06 Jun 2023"
LN000313,CU001693,2022-02-22,180855,48,10.75,4652.37,Car,kozhikode,"22 Feb 2022"
LN001638,CU002537,2022-12-11,134153,60,16.63,3307.42,"Two wheeler",kochi,11/12/2022
LN004455,CU000509,2022-08-07,181667,12,15.86,16470.77,"Two wheeler",pune,2022-08-07
LN000738,CU003929,2023-03-03,183891,36,12.62,6162.41,"Two wheeler",kozhikode,"03 Mar 2023"
LN003220,CU003435,2024-02-16,249966,60,17.7,6306.77,"Two wheeler",kozhikode,02/16/2024
LN003712,CU003441,2021-12-20,104728,36,17.52,3761,"Two wheeler",ahmedabad,2021-12-20
LN003605,CU000918,2022-05-05,136237,12,15.65,12338.35,"Two wheeler",kozhikode,2022-05-05
LN003908,CU001752,2024-05-10,264963,48,14.4,7293.78,"Two wheeler",thrissur,"10 May 2024"
LN004052,CU001161,2024-05-30,59338,36,15.99,2085.86,Car,mumbai,30/05/2024
LN001747,CU001993,2021-07-13,100592,48,13.95,2746.3,"Two wheeler",hyderabad,07/13/2021
LN002704,CU001261,2021-04-23,164256,60,17.86,4158.52,"Two wheeler",pune,04/23/2021
LN004011,CU001881,2021-05-02,128318,24,14.26,6176.69,"Two wheeler",hyderabad,2021-05-02
LN000733,CU000631,2023-11-18,40822,36,14.11,1397.38,"Two wheeler",coimbatore,2023-11-18
LN003696,CU004282,2023-02-10,150002,60,16.81,3712.63,"Two wheeler",kolkata,"10 Feb 2023"
LN003975,CU002571,2022-10-09,134086,48,17.12,3877.39,"Commercial Vehicle",kozhikode,"09 Oct 2022"
LN002081,CU000686,2023-10-20,138734,36,17,4946.25,"Commercial Vehicle",pune,2023-10-20
LN001928,CU000423,2022-02-02,390605,36,11.55,12889.88,"Two wheeler",kozhikode,"02 Feb 2022"
LN004270,CU000786,2023-08-14,234132,48,11.88,6151.81,Car,coimbatore,2023-08-14
LN001325,CU003827,2022-01-26,146230,24,18.34,7324.45,Car,kochi,26/01/2022
LN003187,CU004105,2022-10-21,223616,24,17.22,11079.73,"Two wheeler",mumbai,21/10/2022
LN002605,CU003858,2024-04-05,114850,12,12.74,10244.08,Car,hyderabad,2024-04-05
LN002196,CU002458,2024-02-08,103099,60,13.69,2382.4,"Two wheeler",kochi,08/02/2024
LN000921,CU004143,2021-06-13,137159,48,14.17,3759.78,"Two wheeler",coimbatore,2021-06-13
LN003621,CU003601,2021-03-05,236635,12,12.34,21062.39,"Two wheeler",bangalore,05/03/2021
LN003851,CU003160,2024-01-12,106805,24,10.63,4959.62,"Two wheeler",kochi,"12 Jan 2024"
LN003881,CU001166,2024-02-20,467920,60,12.18,10451.23,"Two wheeler",kolkata,2024-02-20
LN003490,CU003364,2023-12-04,43881,48,15.76,1238.21,"Two wheeler",kolkata,04/12/2023
LN002009,CU000740,2022-03-06,73645,36,13.45,2497.38,Car,ahmedabad,06/03/2022
LN000324,CU000760,2024-01-13,136057,24,14.11,6539.56,"Two wheeler",kozhikode,"13 Jan 2024"
LN002426,CU000220,2022-01-29,71706,36,16.02,2521.68,Tractor,kochi,2022-01-29
LN002228,CU000530,2023-07-24,252178,36,10.89,8242.85,"Two wheeler",ahmedabad,07/24/2023
LN003375,CU004538,2022-10-21,50714,36,12.43,1694.86,"Two wheeler",kolkata,"21 Oct 2022"
LN003032,CU001361,2022-06-02,87288,48,14.38,2401.95,"Commercial Vehicle",coimbatore,2022-06-02
LN002897,CU002922,2022-11-16,71830,24,9.68,3303.99,"Two wheeler",kolkata,16/11/2022
LN000954,CU001183,2021-09-07,147349,60,14.8,3489.97,"Two wheeler",bangalore,"07 Sep 2021"
LN000852,CU002321,2022-11-14,74983,48,16.99,2163.25,Car,chennai,2022-11-14
LN004782,CU001541,2023-02-19,184914,36,17.22,6612.95,"Two wheeler",kolkata,"19 Feb 2023"
LN001889,CU002937,2023-08-05,131687,24,11.63,6176.23,"Two wheeler",hyderabad,05/08/2023
LN003495,CU000567,2023-01-07,208384,36,11.91,6912.38,Car,kolkata,2023-01-07
LN001973,CU002132,2023-08-14,181703,12,9.51,15933.2,Tractor,kochi,14/08/2023
LN002269,CU001185,2024-01-04,172058,36,10.09,5559.1,"Commercial Vehicle",pune,2024-01-04
LN004734,CU003696,2024-05-28,118897,36,11.96,3946.81,"Two wheeler",bangalore,"28 May 2024"
LN002974,CU001551,2022-11-10,155884,36,15.61,5450.45,"Two wheeler",coimbatore,10/11/2022
LN003274,CU002655,2021-10-09,61448,24,14.92,2977.07,"Commercial Vehicle",kozhikode,2021-10-09
LN000505,CU000827,2021-11-18,81893,60,17.86,2073.31,"Two wheeler",kozhikode,"18 Nov 2021"
LN000210,CU001265,2024-04-19,113139,60,13.75,2617.91,"Two wheeler",kozhikode,2024-04-19
LN001455,CU002650,2022-01-12,207950,24,18.17,10398.81,"Two wheeler",kolkata,12/01/2022
LN003229,CU002553,2022-03-20,255420,48,13.46,6910.74,Car,bangalore,2022-03-20
LN002011,CU002140,2023-07-22,72785,48,12.31,1927.81,"Two wheeler",mumbai,22/07/2023
LN000714,CU004584,2022-03-03,70832,48,15.45,1987.5,Car,kozhikode,03/03/2022
LN002362,CU001513,2023-06-27,183957,36,14.09,6295.26,Car,chennai,"27 Jun 2023"
LN002577,CU002790,2023-11-02,152684,36,16,5367.92,"Two wheeler",chennai,"02 Nov 2023"
LN003039,CU003497,2022-12-25,89178,36,13.58,3029.73,"Two wheeler",mumbai,"25 Dec 2022"
LN004610,CU004504,2024-04-18,97030,48,9.92,2457.21,Tractor,ahmedabad,2024-04-18
LN002689,CU001829,2022-09-28,168705,12,11.44,14945.07,Car,kolkata,2022-09-28
LN000294,CU000959,2023-03-27,172952,36,11.81,5728.8,Car,kochi,"27 Mar 2023"
LN003475,CU004399,2022-04-12,154509,24,12.44,7305.06,Car,bangalore,2022-04-12
LN000970,CU000036,2021-11-27,140156,36,10.21,4536.27,"Two wheeler",delhi,"27 Nov 2021"
LN001355,CU003112,2023-01-17,206498,48,14.92,5738.62,"Commercial Vehicle",bangalore,01/17/2023
LN002073,CU000858,2023-02-23,90571,36,14.19,3103.87,"Two wheeler",coimbatore,"23 Feb 2023"
LN002963,CU003433,2021-05-24,50833,36,15.24,1768.12,"Commercial Vehicle",kolkata,2021-05-24
