customer_id,age,gender,employment_type,monthly_income,cibil_score,state,age_bucket
CU001886,45,Male,Salaried,43651,787,"Uttar Pradesh",41-50
CU000813,46,Male,Salaried,28436,751,"Tamil Nadu",41-50
CU001071,27,Female,"Self Employed",37534,635,Kerala,21-30
CU001168,21,Male,Salaried,57275,713,"Tamil Nadu",21-30
CU001960,39,Male,Salaried,12000,613,"West Bengal",31-40
CU002254,63,Male,Salaried,37775,691,Telangana,"60 Above"
CU000720,49,Male,"Self Employed",49332,587,Telangana,41-50
CU004227,32,Female,"Self Employed",67529,692,Gujarat,31-40
CU001066,47,Male,Salaried,64875,803,"Tamil Nadu",41-50
CU002948,33,Male,Salaried,47977,543,Karnataka,31-40
CU002446,32,Male,"Self Employed",43114,696,"Uttar Pradesh",31-40
CU001310,44,Female,"Self Employed",25031,826,"Tamil Nadu",41-50
CU001336,40,Male,Salaried,27092,775,Telangana,31-40
CU000306,28,Male,"Self Employed",24061,728,"West Bengal",21-30
CU001505,30,Male,"Self Employed",34224,615,Karnataka,21-30
CU000912,41,Male,Salaried,36667,674,"Andra Pradesh",41-50
CU000440,34,Female,"Self Employed",12000,699,"West Bengal",31-40
CU000714,45,Male,Salaried,26674,801,DELHI,41-50
CU004259,34,Female,"Self Employed",50839,720,DELHI,31-40
CU003669,51,Male,Salaried,57416,614,Telangana,51-60
CU002166,40,Female,"Self Employed",27203,593,"Uttar Pradesh",31-40
CU001502,21,Male,"Self Employed",30420,662,Gujarat,21-30
CU004036,29,Male,Salaried,48742,631,Maharashtra,21-30
CU001025,47,Male,"Self Employed",55537,725,"Andra Pradesh",41-50
CU001555,39,Male,Salaried,71197,733,"West Bengal",31-40
CU001083,34,Female,Salaried,24403,620,Karnataka,31-40
CU003906,36,Male,"Self Employed",33310,800,Telangana,31-40
CU001661,65,Female,Salaried,61889,779,Maharashtra,"60 Above"
CU000735,37,Male,Salaried,21094,528,Kerala,31-40
CU002683,29,Female,"Self Employed",31381,729,"Andra Pradesh",21-30
CU002979,39,Male,"Self Employed",49007,820,Maharashtra,31-40
CU001914,35,Male,Salaried,34718,760,"Tamil Nadu",31-40
CU001075,43,Male,"Self Employed",73283,639,Gujarat,41-50
CU001811,29,Male,Salaried,35141,842,Delhi,21-30
CU004333,44,Male,"Self Employed",44372,736,Karnataka,41-50
CU001331,53,Male,"Self Employed",51404,671,Maharashtra,51-60
CU002480,36,Female,"Self Employed",57102,654,Maharashtra,31-40
CU002085,21,Male,"Self Employed",60063,582,DELHI,21-30
CU003868,47,Female,"Self Employed",78766,625,Delhi,41-50
CU000066,46,Male,"Self Employed",62991,707,Gujarat,41-50
CU002224,36,Male,Salaried,70493,763,Telangana,31-40
CU002362,31,Female,"Self Employed",27711,742,"Uttar Pradesh",31-40
CU002611,40,Female,Salaried,15999,593,"Uttar Pradesh",31-40
CU001220,48,Male,"Self Employed",68350,614,"West Bengal",41-50
CU000358,50,Female,Salaried,54694,603,Maharashtra,41-50
CU004516,29,Male,Salaried,56826,594,Telangana,21-30
CU003975,26,Female,Salaried,12000,763,Karnataka,21-30
CU001588,37,Male,"Self Employed",66504,774,Delhi,31-40
CU001360,26,Female,Salaried,68985,677,Telangana,21-30
CU001094,45,Male,Salaried,46532,633,Maharashtra,41-50
CU003623,52,Female,"Self Employed",32446,546,Gujarat,51-60
CU004486,40,Female,"Self Employed",12000,666,"Uttar Pradesh",31-40
CU002011,51,Female,Salaried,12000,607,Delhi,51-60
CU004488,34,Male,Salaried,23015,745,Kerala,31-40
CU001378,49,Male,"Self Employed",12000,768,Gujarat,41-50
CU003722,49,Male,Salaried,48443,693,"Andra Pradesh",41-50
CU000397,21,Female,"Self Employed",13317,537,Gujarat,21-30
CU001278,36,Male,"Self Employed",22936,753,Karnataka,31-40
CU000986,28,Female,Salaried,51966,599,"Andra Pradesh",21-30
CU000873,29,Female,Salaried,44375,556,"Uttar Pradesh",21-30
CU000934,22,Male,Salaried,68187,767,Kerala,21-30
CU003698,38,Male,Salaried,22365,603,Gujarat,31-40
CU004204,41,Male,Salaried,55608,644,delhi,41-50
CU003332,48,Male,"Self Employed",69297,596,Karnataka,41-50
CU003912,35,Female,Salaried,20028,698,,31-40
CU001846,28,Male,"Self Employed",70333,592,"Andra Pradesh",21-30
CU003191,44,Male,Salaried,39179,864,"Andra Pradesh",41-50
CU002019,49,Male,Salaried,47129,697,Karnataka,41-50
CU001927,40,Male,Salaried,47651,706,"Tamil Nadu",31-40
CU001498,56,Female,"Self Employed",83667,703,"Uttar Pradesh",51-60
CU001802,45,Male,Salaried,27714,782,Kerala,41-50
CU003584,54,Male,"Self Employed",18834,694,"Andra Pradesh",51-60
CU001289,44,Female,"Self Employed",14990,546,"Andra Pradesh",41-50
CU003029,45,Male,Salaried,64185,721,"Andra Pradesh",41-50
CU000974,44,Male,"Self Employed",68771,846,"Tamil Nadu",41-50
CU000798,41,Male,"Self Employed",68854,566,Karnataka,41-50
CU003356,39,Female,"Self Employed",12000,712,Kerala,31-40
CU003570,28,Male,Salaried,36072,766,"Tamil Nadu",21-30
CU002283,24,Male,"Self Employed",57243,658,Kerala,21-30
CU000616,46,Male,Salaried,43951,833,Kerala,41-50
CU002734,32,Female,Salaried,30936,541,Delhi,31-40
CU002795,34,Male,"Self Employed",49454,808,Telangana,31-40
CU003848,40,Female,Salaried,67063,677,Karnataka,31-40
CU001917,42,Female,"Self Employed",60346,687,"Tamil Nadu",41-50
CU000221,58,Male,"Self Employed",31216,621,Maharashtra,51-60
CU003976,37,Male,Salaried,79939,628,DELHI,31-40
CU004483,44,Male,"Self Employed",57262,588,DELHI,41-50
CU000377,32,Male,"Self Employed",43189,743,Kerala,31-40
CU002859,32,Male,"Self Employed",25242,794,"Andra Pradesh",31-40
CU004130,44,Female,Salaried,64166,564,"Andra Pradesh",41-50
CU000415,43,Male,Salaried,45128,672,Kerala,41-50
CU000726,32,Male,Salaried,63275,540,"Andra Pradesh",31-40
CU002280,49,Male,"Self Employed",55479,688,"Andra Pradesh",41-50
CU003367,39,Male,"Self Employed",29484,666,"Uttar Pradesh",31-40
CU000283,47,Female,"Self Employed",39194,619,"West Bengal",41-50
CU001535,43,Male,"Self Employed",25353,538,"Andra Pradesh",41-50
CU003709,57,Male,Salaried,54796,536,Maharashtra,51-60
CU001781,21,Female,Salaried,50943,684,"Tamil Nadu",21-30
CU003278,45,Female,Salaried,25805,530,"Uttar Pradesh",41-50
CU004252,38,Male,"Self Employed",12000,522,DELHI,31-40
CU001749,22,Male,Salaried,16928,661,Kerala,21-30
CU004485,49,Male,Salaried,39142,688,Kerala,41-50
CU001041,26,Male,"Self Employed",39944,681,Karnataka,21-30
CU000472,40,Female,"Self Employed",19796,624,Telangana,31-40
CU003500,28,Male,"Self Employed",78474,811,"Tamil Nadu",21-30
CU001993,27,Male,"Self Employed",45891,779,"West Bengal",21-30
CU004360,25,Male,"Self Employed",70791,608,"Tamil Nadu",21-30
CU000012,21,Male,"Self Employed",31461,735,Kerala,21-30
CU003972,54,Male,"Self Employed",80678,679,"Uttar Pradesh",51-60
CU002160,48,Male,Salaried,28312,658,"West Bengal",41-50
CU001681,35,Female,Salaried,20285,694,Kerala,31-40
CU002584,42,Male,Salaried,40253,772,Maharashtra,41-50
CU000886,35,Male,"Self Employed",25981,708,"Tamil Nadu",31-40
CU001974,54,Female,Salaried,72511,643,Gujarat,51-60
CU003021,28,Male,"Self Employed",40894,666,Karnataka,21-30
CU003065,59,Male,"Self Employed",24905,601,"Tamil Nadu",51-60
CU004062,53,Male,Salaried,60430,679,Karnataka,51-60
CU001643,45,Male,"Self Employed",71982,681,"West Bengal",41-50
CU000947,57,Male,Salaried,65502,675,Kerala,51-60
CU001728,42,Male,"Self Employed",67419,752,Maharashtra,41-50
CU002887,21,Male,"Self Employed",63421,524,"Tamil Nadu",21-30
CU000544,21,Male,Salaried,35137,809,"West Bengal",21-30
CU001638,35,Male,Salaried,64707,537,"Uttar Pradesh",31-40
CU004082,40,Female,"Self Employed",48212,678,"Andra Pradesh",31-40
CU004113,43,Male,"Self Employed",78254,769,Gujarat,41-50
CU000771,44,Male,Salaried,28751,709,Gujarat,41-50
CU002395,24,Male,Salaried,49828,709,"Uttar Pradesh",21-30
CU003887,45,Male,"Self Employed",74852,761,Delhi,41-50
CU000181,53,Male,Salaried,34542,558,"Uttar Pradesh",51-60
CU002907,42,Male,"Self Employed",92691,770,"West Bengal",41-50
CU000731,42,Male,Salaried,46543,687,DELHI,41-50
CU000617,50,Male,"Self Employed",43759,526,Telangana,41-50
CU001784,47,Male,Salaried,89129,687,"Tamil Nadu",41-50
CU001323,47,Male,"Self Employed",69369,689,"West Bengal",41-50
CU001136,34,Female,Salaried,38384,634,Maharashtra,31-40
CU000035,40,Male,Salaried,51928,706,Gujarat,31-40
CU002534,31,Male,Salaried,74878,650,"Tamil Nadu",31-40
CU000540,35,Male,Salaried,29280,555,Karnataka,31-40
CU002175,52,Male,Salaried,48829,787,Kerala,51-60
CU004246,35,Male,Salaried,17516,672,"Uttar Pradesh",31-40
CU001399,34,Female,Salaried,55085,672,Karnataka,31-40
CU000290,50,Male,Salaried,40731,814,"Tamil Nadu",41-50
CU001989,44,Male,"Self Employed",49643,653,"West Bengal",41-50
CU001522,37,Male,Salaried,83240,784,Karnataka,31-40
CU003113,53,Male,"Self Employed",55228,746,Kerala,51-60
CU000976,42,Female,"Self Employed",51463,795,"Tamil Nadu",41-50
CU000509,42,Female,Salaried,78489,581,Delhi,41-50
CU001232,41,Female,Salaried,30190,757,"Uttar Pradesh",41-50
CU004076,41,Male,Salaried,75244,676,Telangana,41-50
CU000042,42,Female,"Self Employed",40530,744,"West Bengal",41-50
CU004377,46,Female,Salaried,63049,765,"Andra Pradesh",41-50
CU003670,50,Male,Salaried,51395,671,"Andra Pradesh",41-50
CU000233,33,Female,Salaried,51930,686,Gujarat,31-40
CU002941,59,Male,"Self Employed",32503,809,"Tamil Nadu",51-60
CU004429,30,Male,Salaried,12000,667,"Uttar Pradesh",21-30
CU002709,28,Female,"Self Employed",14184,570,Delhi,21-30
CU002014,35,Male,Salaried,57221,611,Telangana,31-40
CU000883,47,Male,Salaried,36697,670,"West Bengal",41-50
CU004264,32,Female,Salaried,62103,720,"Tamil Nadu",31-40
CU002157,48,Female,"Self Employed",73280,615,"Andra Pradesh",41-50
CU004167,48,Female,Salaried,50697,794,Gujarat,41-50
CU000877,33,Male,Salaried,58923,875,Karnataka,31-40
CU000336,22,Female,"Self Employed",55272,632,delhi,21-30
CU001392,33,Male,Salaried,67377,794,Karnataka,31-40
CU002802,26,Male,"Self Employed",88144,683,Karnataka,21-30
CU000507,44,Male,"Self Employed",53431,629,"Tamil Nadu",41-50
CU004072,32,Male,Salaried,44106,645,Maharashtra,31-40
CU001587,37,Female,Salaried,60399,857,Gujarat,31-40
CU003629,37,Female,"Self Employed",31281,722,"Andra Pradesh",31-40
CU000349,27,Male,"Self Employed",12000,719,"Tamil Nadu",21-30
CU004188,42,Male,Salaried,66738,596,"West Bengal",41-50
CU002089,39,Male,Salaried,35971,731,Kerala,31-40
CU003903,46,Male,Salaried,41786,671,"West Bengal",41-50
CU001337,61,Male,"Self Employed",27784,773,"Tamil Nadu","60 Above"
CU004222,39,Male,"Self Employed",54262,647,"West Bengal",31-40
CU002858,23,Male,Salaried,12000,753,Kerala,21-30
CU004073,33,Male,Salaried,51410,888,Gujarat,31-40
CU001256,35,Female,Salaried,32437,688,Gujarat,31-40
CU001339,46,Male,"Self Employed",28260,669,Telangana,41-50
CU004024,51,Male,Salaried,46152,657,"Tamil Nadu",51-60
CU000341,47,Male,"Self Employed",28936,678,"West Bengal",41-50
CU004300,32,Female,"Self Employed",54566,683,Gujarat,31-40
CU002140,29,Male,"Self Employed",88310,774,Gujarat,21-30
CU002475,29,Female,"Self Employed",46949,659,Maharashtra,21-30
CU002663,24,Male,Salaried,44873,789,"Tamil Nadu",21-30
CU000548,24,Female,"Self Employed",55977,657,"Uttar Pradesh",21-30
CU002309,29,Male,"Self Employed",21281,696,"West Bengal",21-30
CU003337,25,Male,Salaried,15679,832,Delhi,21-30
CU003861,31,Male,"Self Employed",12000,721,"Tamil Nadu",31-40
CU002762,44,Female,"Self Employed",36998,675,"Andra Pradesh",41-50
CU001504,37,Male,"Self Employed",20110,720,Gujarat,31-40
CU001611,24,Male,Salaried,38097,804,Karnataka,21-30
CU003661,24,Male,Salaried,44867,668,Telangana,21-30
CU002491,21,Male,Salaried,43863,663,Telangana,21-30
CU003977,21,Male,Salaried,12000,622,"Tamil Nadu",21-30
CU000435,31,Male,"Self Employed",62247,765,Gujarat,31-40
CU000926,44,Male,Salaried,48285,877,"Tamil Nadu",41-50
CU000857,26,Female,Salaried,48445,759,"Andra Pradesh",21-30
CU004523,49,Male,"Self Employed",53029,656,Delhi,41-50
CU002521,47,Male,Salaried,39938,626,Telangana,41-50
CU003659,42,Male,Salaried,45190,821,"Tamil Nadu",41-50
CU004390,23,Female,Salaried,56468,758,"Tamil Nadu",21-30
CU001652,44,Female,Salaried,58250,605,"Andra Pradesh",41-50
CU001036,42,Male,"Self Employed",47772,582,"Andra Pradesh",41-50
CU002529,29,Male,Salaried,49515,739,Maharashtra,21-30
CU003689,42,Male,Salaried,33878,492,Karnataka,41-50
CU002815,25,Male,Salaried,60709,813,,21-30
CU003917,21,Male,Salaried,75886,659,Delhi,21-30
CU000152,34,Female,"Self Employed",37780,784,"Uttar Pradesh",31-40
CU000461,29,Male,"Self Employed",67508,598,Maharashtra,21-30
CU003705,36,Male,Salaried,42027,776,Gujarat,31-40
CU000347,40,Male,Salaried,67972,718,Karnataka,31-40
CU001421,50,Male,Salaried,54828,569,Karnataka,41-50
CU000131,38,Female,"Self Employed",35446,773,"Uttar Pradesh",31-40
CU000583,41,Male,"Self Employed",13703,741,Telangana,41-50
CU001671,41,Male,Salaried,39200,660,DELHI,41-50
CU004587,35,Female,Salaried,56985,617,Delhi,31-40
CU003854,40,Male,Salaried,59358,861,"Tamil Nadu",31-40
CU004404,35,Male,"Self Employed",54734,561,Karnataka,31-40
CU002908,50,Male,Salaried,29383,636,Maharashtra,41-50
CU004324,49,Female,Salaried,70845,554,Maharashtra,41-50
CU002071,21,Male,"Self Employed",24603,768,"West Bengal",21-30
CU001387,38,Female,Salaried,46513,574,"Uttar Pradesh",31-40
CU003068,35,Male,Salaried,90251,634,Gujarat,31-40
CU001401,21,Male,"Self Employed",51629,564,Telangana,21-30
CU001018,29,Male,"Self Employed",33688,637,Maharashtra,21-30
CU000840,23,Female,Salaried,70921,580,"West Bengal",21-30
CU002674,37,Male,"Self Employed",67240,630,Telangana,31-40
CU001883,45,Female,Salaried,21515,686,"Tamil Nadu",41-50
CU001650,52,Male,Salaried,12000,677,"West Bengal",51-60
CU000193,33,Male,Salaried,65883,732,Gujarat,31-40
CU002094,31,Male,"Self Employed",48643,760,Maharashtra,31-40
CU003747,33,Male,Salaried,80788,681,"Tamil Nadu",31-40
CU002827,31,Male,"Self Employed",60775,778,Gujarat,31-40
CU002271,49,Female,Salaried,19995,708,"West Bengal",41-50
CU004181,31,Female,Salaried,49844,510,Gujarat,31-40
CU000522,28,Male,"Self Employed",12000,596,Maharashtra,21-30
CU004371,21,Female,"Self Employed",30429,737,"West Bengal",21-30
CU002193,47,Male,Salaried,38792,712,"Uttar Pradesh",41-50
CU000601,37,Male,Salaried,35966,578,Maharashtra,31-40
CU003771,40,Female,Salaried,48205,712,Kerala,31-40
CU001464,36,Male,Salaried,40012,575,"Uttar Pradesh",31-40
CU001202,53,Female,"Self Employed",48308,555,Kerala,51-60
CU001431,37,Male,"Self Employed",68136,654,Telangana,31-40
CU003316,21,Female,Salaried,42833,631,Maharashtra,21-30
CU004318,38,Male,Salaried,42365,626,Gujarat,31-40
CU003897,34,Male,Salaried,48847,669,Kerala,31-40
CU004238,38,Male,"Self Employed",61035,589,Kerala,31-40
CU003940,47,Female,Salaried,22013,772,DELHI,41-50
CU002951,24,Female,"Self Employed",57502,840,Gujarat,21-30
CU002628,33,Male,"Self Employed",66650,620,"Uttar Pradesh",31-40
CU001143,27,Male,Salaried,39861,554,Delhi,21-30
CU000011,23,Female,Salaried,30603,710,Telangana,21-30
CU003082,24,Male,Salaried,58873,745,"Tamil Nadu",21-30
CU002631,44,Female,Salaried,48235,711,Kerala,41-50
CU004191,38,Female,Salaried,26917,668,Kerala,31-40
CU003129,31,Female,Salaried,12000,775,"Tamil Nadu",31-40
CU003008,35,Male,Salaried,63126,698,Gujarat,31-40
CU002944,45,Male,Salaried,50596,703,"Tamil Nadu",41-50
CU002726,32,Female,"Self Employed",41307,575,"Tamil Nadu",31-40
CU004296,57,Male,"Self Employed",39661,830,"Andra Pradesh",51-60
CU003876,44,Male,"Self Employed",38471,718,"Tamil Nadu",41-50
CU002031,51,Female,"Self Employed",40755,595,Telangana,51-60
CU004286,47,Male,Salaried,90570,660,Karnataka,41-50
CU000249,35,Female,Salaried,72514,664,"Tamil Nadu",31-40
CU001876,40,Female,Salaried,57938,618,Kerala,31-40
CU002873,28,Female,Salaried,67956,738,"Tamil Nadu",21-30
CU000624,39,Female,Salaried,22954,741,"Andra Pradesh",31-40
CU001947,28,Female,Salaried,34071,575,Telangana,21-30
CU004389,46,Male,Salaried,12641,549,"Andra Pradesh",41-50
CU001746,28,Male,Salaried,22161,685,"Andra Pradesh",21-30
CU000570,26,Male,Salaried,56975,740,"Tamil Nadu",21-30
CU004401,53,Male,Salaried,61627,689,Kerala,51-60
CU002444,21,Male,"Self Employed",62206,430,"Uttar Pradesh",21-30
CU003736,36,Female,Salaried,31911,736,Kerala,31-40
CU000437,31,Female,"Self Employed",53638,787,"Tamil Nadu",31-40
CU003491,31,Male,Salaried,62585,704,"Tamil Nadu",31-40
CU001166,45,Male,"Self Employed",23923,718,"Tamil Nadu",41-50
CU003835,34,Male,"Self Employed",65695,582,delhi,31-40
CU003330,40,Male,Salaried,63407,776,Karnataka,31-40
CU000229,31,Female,"Self Employed",52916,630,Kerala,31-40
CU001499,37,Male,"Self Employed",65613,632,"Tamil Nadu",31-40
CU001674,43,Male,Salaried,53193,626,"Uttar Pradesh",41-50
CU001658,37,Male,Salaried,28846,644,"West Bengal",31-40
CU003044,46,Male,"Self Employed",31652,712,"Andra Pradesh",41-50
CU003181,28,Male,Salaried,48300,790,Karnataka,21-30
CU002729,22,Male,Salaried,56042,648,"West Bengal",21-30
CU000449,38,Male,Salaried,44813,650,"West Bengal",31-40
CU003188,60,Male,Salaried,12000,882,"Tamil Nadu",51-60
CU000803,62,Male,"Self Employed",50295,728,delhi,"60 Above"
CU002384,50,Female,Salaried,29890,880,"Andra Pradesh",41-50
CU003585,40,Male,"Self Employed",59180,869,Gujarat,31-40
CU001648,21,Male,Salaried,37831,569,Karnataka,21-30
CU002756,23,Female,"Self Employed",83585,670,Gujarat,21-30
CU002304,65,Male,Salaried,35256,480,delhi,"60 Above"
CU003935,39,Female,Salaried,25682,666,Gujarat,31-40
CU002108,22,Female,Salaried,54694,652,"Tamil Nadu",21-30
CU003588,49,Male,Salaried,46961,772,Gujarat,41-50
CU001738,29,Male,"Self Employed",51495,732,"Tamil Nadu",21-30
CU002430,28,Male,Salaried,90379,696,"Uttar Pradesh",21-30
CU004554,32,Male,Salaried,48456,489,"Andra Pradesh",31-40
CU003829,32,Male,"Self Employed",70862,705,,31-40
CU004531,21,Female,"Self Employed",70343,793,"West Bengal",21-30
CU000823,21,Female,"Self Employed",20431,493,"Tamil Nadu",21-30
CU001626,26,Male,"Self Employed",38539,646,Delhi,21-30
CU001950,22,Female,Salaried,55673,814,"Tamil Nadu",21-30
CU003020,34,Female,Salaried,47940,782,"Uttar Pradesh",31-40
CU004100,21,Male,"Self Employed",22934,702,Karnataka,21-30
CU001040,44,Female,"Self Employed",25111,702,Kerala,41-50
CU002103,34,Female,Salaried,49540,669,Delhi,31-40
CU001678,35,Male,"Self Employed",30464,601,"West Bengal",31-40
CU001150,29,Male,Salaried,66842,630,DELHI,21-30
CU003908,23,Female,"Self Employed",28679,603,Maharashtra,21-30
CU002583,21,Male,"Self Employed",40731,790,"West Bengal",21-30
CU003694,47,Female,"Self Employed",51901,596,"West Bengal",41-50
CU003901,35,Male,Salaried,12000,778,Karnataka,31-40
CU002537,41,Male,Salaried,44370,815,Kerala,41-50
CU002472,40,Male,Salaried,76085,803,"Andra Pradesh",31-40
CU003529,31,Female,Salaried,59253,693,"West Bengal",31-40
CU002922,35,Male,"Self Employed",33298,785,"Tamil Nadu",31-40
CU004074,27,Male,"Self Employed",32940,561,Maharashtra,21-30
CU003962,31,Female,Salaried,56454,578,"Tamil Nadu",31-40
CU004354,26,Male,Salaried,59549,481,"West Bengal",21-30
CU000899,47,Male,Salaried,49152,600,Gujarat,41-50
CU002378,24,Female,"Self Employed",78846,656,"West Bengal",21-30
CU001146,22,Female,"Self Employed",61387,718,"West Bengal",21-30
CU001101,36,Female,"Self Employed",28743,493,delhi,31-40
CU002994,41,Female,"Self Employed",50438,675,"Andra Pradesh",41-50
CU002227,23,Female,Salaried,47928,784,Karnataka,21-30
CU004228,41,Male,Salaried,68084,668,Telangana,41-50
CU003001,37,Male,Salaried,28179,744,Karnataka,31-40
CU000560,33,Male,Salaried,62169,658,Maharashtra,31-40
CU003961,38,Male,"Self Employed",50033,636,Telangana,31-40
CU002997,37,Male,Salaried,12000,614,delhi,31-40
CU003951,31,Male,Salaried,26531,696,Maharashtra,31-40
CU003804,31,Male,Salaried,45741,614,Telangana,31-40
CU004511,32,Male,Salaried,39515,718,Telangana,31-40
CU004129,23,Female,Salaried,38628,583,Telangana,21-30
CU003452,55,Male,"Self Employed",34399,643,"Uttar Pradesh",51-60
CU000708,48,Female,Salaried,53826,614,Telangana,41-50
CU003231,55,Male,Salaried,64214,512,Maharashtra,51-60
CU000584,34,Female,Salaried,51701,708,Kerala,31-40
CU001209,51,Female,"Self Employed",49209,665,Karnataka,51-60
CU003474,34,Female,Salaried,25639,629,"West Bengal",31-40
CU004120,30,Male,Salaried,88023,842,"West Bengal",21-30
CU004440,37,Male,Salaried,27787,582,"Tamil Nadu",31-40
CU001388,30,Male,Salaried,17924,746,Kerala,21-30
CU004509,38,Male,Salaried,24130,659,Maharashtra,31-40
CU002373,31,Female,Salaried,37512,596,"Tamil Nadu",31-40
CU003595,36,Female,Salaried,53313,771,Maharashtra,31-40
CU003292,45,Male,Salaried,28715,628,Delhi,41-50
CU001567,21,Male,Salaried,87432,694,"West Bengal",21-30
CU000689,27,Male,Salaried,12374,799,"Tamil Nadu",21-30
CU004272,38,Male,"Self Employed",39210,833,"West Bengal",31-40
CU003040,29,Male,"Self Employed",12000,632,"Andra Pradesh",21-30
CU000228,46,Male,Salaried,74530,804,"Andra Pradesh",41-50
